year,sex,profession,income
2,M,craftsman,2139.25
2,F,craftsman,2171.31
2,F,child,0.00
2,F,child,0.00
2,F,child,0.00
2,M,farmer,1294.44
2,M,homemaker,243.59
2,M,child,0.00
2,F,child,0.00
2,F,farmer,1098.51
2,F,unemployed,227.82
2,M,retired,302.47
2,M,homemaker,173.66
2,F,fisher,1149.43
2,F,child,0.00
2,M,child,0.00
2,F,child,0.00
2,M,child,0.00
2,F,child,0.00
2,F,civil servant,4639.88
2,M,craftsman,2140.10
2,M,retired,404.65
2,F,fisher,1913.49
2,M,farmer,1664.21
2,F,child,0.00
2,M,service provider,7258.34
2,M,service provider,4115.62
2,F,farmer,2005.20
2,F,unemployed,189.72
2,M,fisher,1767.57
2,M,civil servant,4033.12
2,X,child,0.00
2,F,child,0.00
2,M,homemaker,279.94
2,F,civil servant,4491.42
2,M,homemaker,239.17
2,M,service provider,3577.45
2,M,child,0.00
2,F,homemaker,188.00
2,M,child,0.00
2,M,child,0.00
2,M,fisher,2114.54
2,F,fisher,1191.09
2,M,retired,294.37
2,F,child,0.00
2,F,service provider,6612.63
2,M,civil servant,5052.10
2,M,homemaker,235.23
2,F,child,0.00
2,M,craftsman,3577.72
2,M,civil servant,4185.83
2,F,craftsman,3255.74
2,F,civil servant,7161.70
2,M,retired,290.00
2,F,unemployed,103.14
2,F,craftsman,4154.85
2,M,homemaker,196.24
2,M,civil servant,6254.53
2,M,farmer,2005.04
2,M,child,0.00
2,M,child,0.00
2,F,fisher,2257.60
2,F,child,0.00
2,X,child,0.00
2,M,child,0.00
2,M,child,0.00
2,M,fisher,1710.90
2,F,craftsman,4060.12
2,M,craftsman,2295.77
2,M,child,0.00
2,M,farmer,1657.54
2,M,civil servant,5696.73
2,M,farmer,1074.88
2,M,homemaker,206.84
2,F,homemaker,268.95
2,M,homemaker,233.08
2,F,unemployed,198.63
2,F,farmer,1540.90
2,M,craftsman,6232.62
2,X,service provider,3663.96
2,F,farmer,1322.05
2,X,craftsman,4387.30
2,F,fisher,3018.79
2,F,farmer,1785.17
2,M,child,0.00
2,F,child,0.00
2,M,fisher,1225.82
2,M,fisher,2623.90
2,M,farmer,1331.52
2,M,civil servant,2764.76
2,X,child,0.00
2,M,fisher,2548.89
2,F,homemaker,205.93
2,M,farmer,2058.60
2,M,farmer,1181.30
2,F,service provider,4509.23
2,X,child,0.00
2,F,child,0.00
2,F,farmer,1038.68
2,M,homemaker,111.41
2,M,homemaker,96.40
2,X,child,0.00
2,F,craftsman,5987.03
2,F,service provider,7113.81
2,F,craftsman,4202.15
2,M,craftsman,5976.37
2,F,retired,292.84
2,F,unemployed,210.25
2,F,farmer,743.13
2,M,child,0.00
2,X,service provider,6369.89
2,M,unemployed,149.44
2,M,farmer,1538.89
2,F,farmer,1917.97
2,F,child,0.00
2,M,fisher,2050.50
2,M,craftsman,4549.56
2,F,homemaker,156.63
2,M,child,0.00
2,F,civil servant,3158.40
2,F,craftsman,2661.99
2,M,service provider,5827.03
2,F,homemaker,253.82
2,F,craftsman,2441.85
2,F,homemaker,215.12
2,M,homemaker,100.16
2,F,homemaker,285.47
2,M,farmer,1858.85
2,M,craftsman,3785.55
2,F,service provider,3872.61
2,M,farmer,838.29
2,M,service provider,3064.04
2,F,retired,330.60
2,M,service provider,3612.05
2,M,homemaker,162.15
2,X,retired,282.82
2,X,unemployed,205.61
2,M,civil servant,4616.63
2,M,farmer,984.48
2,M,child,0.00
2,F,unemployed,123.21
2,F,farmer,1715.81
2,F,homemaker,186.53
2,M,farmer,1668.57
2,M,child,0.00
2,F,unemployed,167.81
2,F,homemaker,271.14
2,F,farmer,1107.08
2,X,service provider,5878.59
2,F,child,0.00
2,M,retired,416.24
2,F,fisher,2258.99
2,M,child,0.00
2,F,child,0.00
2,F,farmer,1315.86
2,M,farmer,1342.02
2,M,child,0.00
2,M,retired,292.36
2,F,craftsman,6043.09
2,M,civil servant,4059.25
2,F,child,0.00
2,F,service provider,7168.17
2,M,farmer,1188.13
2,F,civil servant,5914.05
2,M,fisher,1845.46
2,F,homemaker,97.75
2,F,unemployed,246.75
2,F,retired,304.07
2,M,child,0.00
2,M,fisher,2057.93
2,M,farmer,902.18
2,M,homemaker,288.47
2,F,service provider,4525.93
2,F,homemaker,273.62
2,M,farmer,2017.83
2,F,farmer,767.24
2,F,homemaker,231.65
2,M,craftsman,3057.23
2,M,civil servant,7391.28
2,M,unemployed,170.90
2,F,service provider,7051.73
2,F,homemaker,99.09
2,F,homemaker,113.17
2,F,civil servant,4934.75
2,F,retired,305.02
2,M,craftsman,3414.32
2,M,child,0.00
2,M,unemployed,180.06
2,F,homemaker,124.33
2,F,homemaker,168.57
2,F,service provider,4784.03
2,F,homemaker,153.56
2,M,service provider,3117.52
2,M,child,0.00
2,M,farmer,1649.49
2,F,civil servant,4730.48
2,F,child,0.00
2,M,civil servant,6562.97
2,F,child,0.00
2,M,homemaker,238.99
2,F,farmer,1595.15
2,F,civil servant,6699.86
2,X,fisher,1480.10
2,F,unemployed,217.57
2,F,fisher,2969.51
2,M,retired,340.02
2,F,farmer,1164.63
2,M,child,0.00
2,F,fisher,1858.24
2,F,civil servant,4866.50
2,F,craftsman,5589.04
2,F,homemaker,254.94
2,M,unemployed,145.42
2,F,homemaker,161.37
2,M,homemaker,155.43
2,F,fisher,2450.07
2,F,fisher,1516.28
2,M,farmer,1525.61
2,F,child,0.00
2,M,farmer,1173.74
2,M,civil servant,8064.25
2,F,service provider,3222.21
2,M,farmer,1509.25
2,M,farmer,1505.15
2,M,unemployed,268.69
2,M,craftsman,5806.14
2,F,farmer,1957.10
2,X,homemaker,133.00
2,M,homemaker,116.99
2,F,civil servant,5901.89
2,M,civil servant,6599.99
2,X,civil servant,7035.75
2,F,child,0.00
2,F,child,0.00
2,M,farmer,1403.77
2,X,craftsman,5898.80
2,M,retired,286.41
2,X,fisher,2738.61
2,M,unemployed,149.21
2,M,child,0.00
2,M,farmer,1528.19
2,F,fisher,3047.62
2,M,craftsman,3088.12
2,F,homemaker,226.07
2,F,farmer,2022.26
2,M,child,0.00
2,F,farmer,1846.30
2,M,unemployed,110.85
2,F,homemaker,124.74
2,M,child,0.00
2,F,craftsman,3770.30
2,F,fisher,1982.41
2,F,civil servant,6419.69
2,F,child,0.00
2,F,child,0.00
2,M,farmer,1958.33
2,M,unemployed,187.76
2,F,child,0.00
2,M,homemaker,281.26
2,M,child,0.00
2,F,unemployed,155.89
2,F,unemployed,98.92
2,M,unemployed,104.65
2,M,child,0.00
2,M,homemaker,233.90
2,M,fisher,3132.74
2,M,fisher,2532.15
2,M,child,0.00
2,M,homemaker,151.69
2,F,farmer,859.30
2,F,craftsman,4124.68
2,F,farmer,1525.52
2,F,craftsman,2989.05
2,M,homemaker,97.38
2,F,fisher,3049.63
2,M,child,0.00
2,M,service provider,3495.31
2,M,unemployed,163.50
2,F,child,0.00
2,F,civil servant,4760.49
2,M,fisher,2139.87
2,M,retired,308.03
2,M,service provider,2928.41
2,M,retired,331.21
2,F,civil servant,5389.85
2,F,fisher,1100.08
2,M,service provider,4734.47
2,M,civil servant,5530.42
2,F,fisher,2490.52
2,F,child,0.00
2,M,craftsman,4140.83
2,F,homemaker,165.19
2,F,fisher,3245.26
2,F,homemaker,107.66
2,M,fisher,2761.68
2,M,service provider,5125.17
2,M,unemployed,120.73
2,M,craftsman,4196.36
2,M,unemployed,194.67
2,F,homemaker,219.59
2,M,craftsman,4898.87
2,M,farmer,1521.70
2,F,unemployed,245.19
2,M,craftsman,4098.72
2,F,civil servant,7587.25
2,F,unemployed,199.25
2,M,fisher,1267.81
2,F,service provider,4131.50
2,M,service provider,4752.95
2,F,homemaker,216.81
2,F,child,0.00
2,M,unemployed,106.41
2,M,unemployed,234.01
2,M,child,0.00
2,F,child,0.00
2,F,farmer,1285.18
2,M,retired,303.56
2,M,fisher,1874.25
2,F,unemployed,278.03
2,M,unemployed,252.65
2,F,craftsman,2001.51
2,F,farmer,1911.44
2,X,craftsman,3348.56
2,F,unemployed,254.96
2,F,unemployed,220.58
2,F,unemployed,115.30
2,F,child,0.00
2,F,homemaker,279.20
2,F,child,0.00
2,F,fisher,3190.61
2,F,service provider,7136.95
2,F,fisher,2631.16
2,F,retired,299.28
2,M,fisher,3216.04
2,M,unemployed,240.36
2,M,service provider,3303.37
2,F,craftsman,5045.52
2,F,child,0.00
2,F,unemployed,171.11
2,F,homemaker,154.16
2,M,craftsman,4397.73
2,M,farmer,1501.52
2,M,farmer,1329.03
2,M,farmer,1794.65
2,M,craftsman,6305.67
2,F,child,0.00
2,M,child,0.00
2,M,child,0.00
2,F,farmer,1974.05
2,F,farmer,1269.04
2,M,homemaker,262.19
2,M,child,0.00
2,F,child,0.00
2,M,homemaker,241.59
2,M,service provider,7297.31
2,M,homemaker,103.31
2,F,farmer,1039.87
2,F,child,0.00
2,F,homemaker,278.68
2,F,homemaker,106.61
2,F,homemaker,161.48
2,M,child,0.00
2,M,service provider,7342.03
2,M,child,0.00
2,F,fisher,1646.75
2,F,civil servant,5666.11
2,F,farmer,1624.72
2,M,farmer,2160.72
2,F,farmer,1021.91
2,F,farmer,1666.25
2,F,child,0.00
2,M,craftsman,2938.25
2,M,child,0.00
2,M,craftsman,3450.60
2,M,homemaker,132.82
2,M,unemployed,276.84
2,F,child,0.00
2,M,farmer,903.04
2,M,homemaker,148.60
2,M,fisher,3299.32
2,M,civil servant,6708.12
2,M,child,0.00
2,F,child,0.00
2,M,child,0.00
2,F,child,0.00
2,F,child,0.00
2,M,child,0.00
2,M,child,0.00
2,F,child,0.00
2,X,child,0.00
2,F,child,0.00
3,F,civil servant,4949.51
3,M,child,0.00
3,M,unemployed,116.91
3,M,farmer,1876.92
3,F,child,0.00
3,F,civil servant,5239.14
3,F,child,0.00
3,M,homemaker,132.69
3,M,child,0.00
3,M,fisher,1596.82
3,M,child,0.00
3,F,fisher,1545.49
3,M,homemaker,215.46
3,M,farmer,1309.43
3,F,craftsman,4914.03
3,F,service provider,6746.16
3,M,civil servant,2238.26
3,F,child,0.00
3,F,child,0.00
3,M,civil servant,4415.58
3,F,retired,281.56
3,F,unemployed,97.45
3,M,craftsman,4372.33
3,M,homemaker,225.67
3,F,service provider,5327.36
3,M,service provider,5744.25
3,M,farmer,3067.05
3,M,child,0.00
3,F,child,0.00
3,F,child,0.00
3,F,child,0.00
3,F,civil servant,5539.55
3,F,farmer,1868.86
3,X,child,0.00
3,M,fisher,3091.97
3,F,homemaker,214.37
3,F,child,0.00
3,F,craftsman,4021.03
3,F,farmer,2400.10
3,F,child,0.00
3,F,service provider,6700.97
3,M,retired,352.07
3,M,child,0.00
3,M,child,0.00
3,M,craftsman,2053.44
3,M,craftsman,4302.83
3,M,retired,263.20
3,M,farmer,1333.38
3,F,unemployed,194.27
3,M,child,0.00
3,M,craftsman,4331.80
3,M,farmer,2151.43
3,M,child,0.00
3,F,homemaker,221.62
3,F,craftsman,5447.12
3,F,homemaker,170.19
3,M,child,0.00
3,F,retired,358.24
3,M,fisher,3140.40
3,M,civil servant,2908.50
3,X,homemaker,123.99
3,F,farmer,1366.63
3,F,farmer,1761.67
3,F,fisher,1555.94
3,F,service provider,6397.75
3,F,homemaker,223.62
3,M,child,0.00
3,M,retired,267.06
3,M,homemaker,175.18
3,M,unemployed,226.08
3,M,civil servant,5440.10
3,F,homemaker,124.78
3,F,service provider,5805.05
3,M,retired,341.08
3,F,fisher,1216.88
3,M,craftsman,4919.36
3,F,farmer,1805.25
3,M,homemaker,139.61
3,M,fisher,1821.76
3,M,service provider,5965.09
3,F,service provider,2281.07
3,M,farmer,2723.79
3,F,homemaker,233.88
3,F,child,0.00
3,M,service provider,7188.01
3,M,homemaker,76.16
3,X,civil servant,3912.97
3,F,fisher,2527.22
3,M,farmer,1280.64
3,M,child,0.00
3,M,unemployed,236.78
3,F,child,0.00
3,F,child,0.00
3,M,homemaker,224.16
3,M,service provider,2767.56
3,M,homemaker,253.72
3,X,homemaker,187.58
3,F,civil servant,2430.45
3,X,child,0.00
3,F,fisher,3911.99
3,M,child,0.00
3,F,unemployed,205.47
3,F,civil servant,3813.03
3,F,craftsman,4774.81
3,M,civil servant,5470.48
3,F,craftsman,3947.45
3,M,homemaker,133.08
3,M,homemaker,226.82
3,M,child,0.00
3,F,child,0.00
3,F,civil servant,5523.94
3,M,fisher,1400.34
3,F,unemployed,167.48
3,M,craftsman,3158.62
3,F,unemployed,149.58
3,F,fisher,1786.04
3,M,farmer,2412.18
3,F,farmer,1166.77
3,F,farmer,2229.23
3,M,craftsman,1939.00
3,F,craftsman,1843.73
3,F,child,0.00
3,F,child,0.00
3,F,child,0.00
3,M,farmer,1701.74
3,M,homemaker,205.25
3,M,child,0.00
3,F,child,0.00
3,F,farmer,1696.37
3,F,unemployed,209.73
3,M,retired,269.75
3,M,homemaker,155.43
3,F,fisher,1331.12
3,F,child,0.00
3,M,child,0.00
3,F,child,0.00
3,M,child,0.00
3,F,child,0.00
3,F,civil servant,4150.84
3,M,craftsman,1933.55
3,M,retired,385.78
3,F,fisher,2246.41
3,M,farmer,2207.54
3,F,child,0.00
3,M,service provider,6693.10
3,M,service provider,3941.31
3,F,farmer,2757.03
3,F,unemployed,167.67
3,M,fisher,2048.18
3,M,civil servant,3511.88
3,X,child,0.00
3,F,child,0.00
3,M,homemaker,252.99
3,F,civil servant,4059.36
3,M,homemaker,233.31
3,M,service provider,3398.88
3,M,child,0.00
3,F,homemaker,170.15
3,M,child,0.00
3,M,child,0.00
3,M,fisher,2369.16
3,F,fisher,1318.64
3,M,retired,287.41
3,F,child,0.00
3,F,service provider,6187.31
3,M,civil servant,4888.15
3,M,homemaker,223.16
3,F,child,0.00
3,M,craftsman,3259.10
3,M,civil servant,3644.02
3,F,craftsman,2739.46
3,F,civil servant,6852.83
3,M,retired,261.46
3,F,unemployed,92.36
3,F,craftsman,4041.22
3,M,homemaker,171.65
3,M,civil servant,5564.16
3,M,farmer,3011.51
3,M,child,0.00
3,M,child,0.00
3,F,fisher,2847.37
3,F,child,0.00
3,X,child,0.00
3,M,child,0.00
3,M,child,0.00
3,M,fisher,1931.46
3,F,craftsman,3974.02
3,M,craftsman,1991.94
3,M,craftsman,1659.25
3,M,farmer,2279.82
3,M,civil servant,5371.93
3,M,farmer,1541.86
3,M,homemaker,193.74
3,F,homemaker,265.97
3,M,homemaker,217.29
3,F,unemployed,167.03
3,F,farmer,2172.75
3,M,craftsman,5949.93
3,X,service provider,3567.67
3,F,farmer,1811.75
3,X,craftsman,4229.65
3,F,fisher,3849.03
3,F,farmer,2647.02
3,M,child,0.00
3,F,child,0.00
3,M,fisher,1311.15
3,M,fisher,2993.69
3,M,farmer,1973.31
3,M,civil servant,2466.32
3,X,child,0.00
3,M,fisher,2990.35
3,F,homemaker,189.80
3,M,farmer,3155.73
3,M,farmer,1756.56
3,F,service provider,3937.50
3,X,child,0.00
3,F,child,0.00
3,F,farmer,1446.65
3,M,homemaker,95.18
3,M,homemaker,83.97
3,X,child,0.00
3,F,retired,449.07
3,F,service provider,6751.33
3,F,craftsman,3744.51
3,M,craftsman,6041.11
3,F,retired,281.00
3,F,unemployed,189.20
3,F,farmer,1025.57
3,M,child,0.00
3,X,service provider,5826.31
3,M,unemployed,131.71
3,M,farmer,2146.01
3,F,farmer,2850.99
3,F,child,0.00
3,M,fisher,2569.19
3,M,craftsman,4107.73
3,F,homemaker,132.85
3,M,child,0.00
3,F,civil servant,2948.60
3,F,craftsman,2175.43
3,M,service provider,5299.11
3,F,homemaker,243.13
3,F,craftsman,2327.77
3,F,homemaker,197.89
3,M,homemaker,84.80
3,F,homemaker,270.82
3,M,farmer,2745.12
3,M,craftsman,3652.18
3,F,service provider,3558.13
3,M,farmer,1074.16
3,M,service provider,2666.84
3,F,retired,327.03
3,M,service provider,3424.24
3,M,homemaker,140.55
3,X,retired,270.11
3,X,unemployed,174.53
3,M,civil servant,4295.45
3,M,farmer,1438.58
3,M,child,0.00
3,F,unemployed,102.75
3,F,farmer,2579.83
3,F,homemaker,170.87
3,M,farmer,2446.10
3,M,child,0.00
3,F,unemployed,150.11
3,F,homemaker,266.69
3,F,farmer,1495.83
3,X,service provider,5707.66
3,F,child,0.00
3,M,retired,403.71
3,F,fisher,2469.89
3,M,homemaker,80.00
3,F,child,0.00
3,F,farmer,1901.35
3,M,farmer,1813.57
3,M,child,0.00
3,M,retired,262.56
3,F,craftsman,5959.33
3,M,civil servant,3544.73
3,F,child,0.00
3,F,service provider,6355.40
3,M,farmer,1675.73
3,F,civil servant,5663.44
3,M,fisher,2302.51
3,F,homemaker,80.49
3,F,unemployed,227.79
3,F,retired,278.76
3,M,craftsman,1702.01
3,M,fisher,2260.44
3,M,farmer,1326.07
3,M,homemaker,241.08
3,F,service provider,4038.22
3,F,homemaker,251.42
3,M,farmer,2752.50
3,F,farmer,1002.90
3,F,homemaker,219.24
3,M,craftsman,2764.69
3,M,civil servant,6947.98
3,M,unemployed,146.82
3,F,service provider,6520.19
3,F,homemaker,83.98
3,F,homemaker,93.02
3,F,civil servant,4648.78
3,M,craftsman,3113.13
3,M,child,0.00
3,M,unemployed,146.03
3,F,homemaker,99.05
3,F,homemaker,158.47
3,F,service provider,4227.76
3,F,homemaker,131.15
3,M,service provider,2692.66
3,M,child,0.00
3,M,farmer,2256.58
3,F,civil servant,4677.32
3,F,farmer,847.35
3,M,civil servant,6018.26
3,F,child,0.00
3,M,homemaker,209.29
3,F,farmer,2238.13
3,F,civil servant,6521.85
3,X,fisher,1692.53
3,F,unemployed,182.46
3,F,fisher,3518.59
3,M,retired,312.35
3,F,farmer,1755.99
3,M,child,0.00
3,F,fisher,2259.73
3,F,civil servant,4626.57
3,F,craftsman,5692.22
3,F,homemaker,237.07
3,M,unemployed,121.05
3,F,homemaker,155.72
3,M,homemaker,134.47
3,F,fisher,2978.02
3,F,fisher,1738.80
3,M,farmer,2220.36
3,F,child,0.00
3,M,farmer,1536.64
3,M,retired,497.92
3,F,service provider,2909.41
3,M,farmer,2237.70
3,M,farmer,2140.97
3,M,unemployed,240.10
3,M,craftsman,5133.74
3,F,farmer,2903.87
3,X,homemaker,106.13
3,M,homemaker,93.10
3,F,civil servant,5367.41
3,M,civil servant,6270.70
3,X,civil servant,6888.48
3,F,child,0.00
3,F,child,0.00
3,M,farmer,2154.18
3,X,craftsman,5478.82
3,M,retired,272.39
3,X,fisher,3094.57
3,M,unemployed,125.53
3,M,child,0.00
3,M,farmer,2116.23
3,F,fisher,3497.81
3,M,craftsman,2932.99
3,F,homemaker,197.30
3,F,farmer,2885.01
3,M,child,0.00
3,F,farmer,2648.85
3,M,unemployed,90.25
3,F,homemaker,106.13
3,M,child,0.00
3,F,craftsman,3466.30
3,F,fisher,2308.27
3,F,civil servant,6406.02
3,F,child,0.00
3,F,child,0.00
3,M,farmer,2733.90
3,M,unemployed,177.57
3,F,fisher,1076.77
3,M,homemaker,243.49
3,M,child,0.00
3,F,unemployed,125.19
3,F,unemployed,78.34
3,M,unemployed,78.90
3,M,child,0.00
3,M,homemaker,223.99
3,M,fisher,3637.35
3,M,fisher,2944.73
3,M,child,0.00
3,M,homemaker,122.36
3,F,farmer,1158.22
3,F,craftsman,3795.32
3,F,farmer,2060.34
3,F,craftsman,2904.77
3,M,homemaker,79.38
3,F,fisher,3329.12
3,M,child,0.00
3,M,service provider,3277.36
3,M,unemployed,142.71
3,F,homemaker,81.35
3,F,civil servant,4427.75
3,M,fisher,2356.05
3,M,retired,281.44
3,M,service provider,2443.31
3,M,retired,307.70
3,F,civil servant,5414.88
3,F,fisher,1218.88
3,M,service provider,4459.57
3,M,civil servant,5177.67
3,F,fisher,3027.76
3,F,child,0.00
3,M,craftsman,3709.27
3,F,homemaker,138.06
3,F,fisher,3862.68
3,F,homemaker,83.28
3,M,fisher,3393.66
3,M,service provider,4622.17
3,M,unemployed,103.40
3,M,craftsman,3887.31
3,M,unemployed,180.06
3,F,homemaker,193.79
3,M,craftsman,4389.17
3,M,farmer,2140.55
3,F,unemployed,230.44
3,M,craftsman,4029.64
3,F,civil servant,7277.82
3,F,unemployed,174.68
3,M,fisher,1470.03
3,F,service provider,3452.37
3,M,service provider,4542.84
3,F,homemaker,211.94
3,F,child,0.00
3,M,unemployed,86.73
3,M,unemployed,204.93
3,M,child,0.00
3,F,child,0.00
3,F,farmer,1898.93
3,M,retired,274.68
3,M,fisher,2340.55
3,F,unemployed,244.00
3,M,unemployed,232.70
3,F,craftsman,1697.26
3,F,farmer,2821.78
3,X,craftsman,3045.27
3,F,unemployed,222.12
3,F,unemployed,208.60
3,F,unemployed,103.70
3,F,child,0.00
3,F,retired,270.55
3,F,child,0.00
3,F,retired,343.57
3,F,service provider,6587.29
3,F,fisher,3027.24
3,F,retired,276.12
3,M,retired,367.90
3,M,unemployed,234.57
3,M,service provider,2886.09
3,F,craftsman,5212.44
3,F,child,0.00
3,F,unemployed,143.46
3,F,homemaker,127.82
3,M,craftsman,4067.01
3,M,farmer,2164.71
3,M,farmer,1893.13
3,M,farmer,2757.82
3,M,craftsman,6055.69
3,F,child,0.00
3,M,homemaker,80.61
3,M,child,0.00
3,F,farmer,2914.97
3,F,farmer,1970.78
3,M,homemaker,257.51
3,M,child,0.00
3,F,child,0.00
3,M,homemaker,224.28
3,M,service provider,7144.92
3,M,homemaker,90.57
3,F,farmer,1347.98
3,F,child,0.00
3,F,homemaker,266.55
3,F,homemaker,86.50
3,F,homemaker,138.98
3,M,child,0.00
3,M,service provider,7021.14
3,M,child,0.00
3,F,fisher,1946.86
3,F,civil servant,5458.20
3,F,farmer,2474.05
3,M,farmer,3244.75
3,F,farmer,1387.29
3,F,farmer,2493.31
3,F,child,0.00
3,M,craftsman,2600.10
3,M,child,0.00
3,M,craftsman,3261.61
3,M,homemaker,120.76
3,M,unemployed,271.23
3,F,child,0.00
3,M,farmer,1253.35
3,M,homemaker,124.79
3,M,fisher,3833.38
3,M,civil servant,6974.43
3,M,child,0.00
3,F,child,0.00
3,M,child,0.00
3,F,child,0.00
3,F,child,0.00
3,M,child,0.00
3,M,child,0.00
3,F,child,0.00
3,X,child,0.00
3,F,child,0.00
3,M,child,0.00
3,M,child,0.00
3,F,child,0.00
4,F,civil servant,5240.13
4,M,child,0.00
4,M,unemployed,111.09
4,M,farmer,2009.98
4,F,child,0.00
4,F,civil servant,5177.69
4,F,child,0.00
4,M,homemaker,126.31
4,M,child,0.00
4,M,fisher,1365.60
4,M,child,0.00
4,F,fisher,1240.61
4,M,homemaker,199.86
4,M,farmer,1349.19
4,F,craftsman,4893.27
4,F,service provider,6403.75
4,M,civil servant,2223.10
4,F,child,0.00
4,F,child,0.00
4,M,civil servant,4555.58
4,F,retired,266.47
4,F,unemployed,99.99
4,M,craftsman,4173.77
4,M,homemaker,216.45
4,F,service provider,5568.71
4,M,service provider,6056.30
4,M,retired,357.51
4,M,child,0.00
4,F,child,0.00
4,F,child,0.00
4,F,child,0.00
4,F,civil servant,5294.75
4,F,farmer,1931.21
4,X,service provider,2104.91
4,M,fisher,2391.00
4,F,homemaker,212.13
4,F,child,0.00
4,F,craftsman,4101.32
4,F,farmer,2430.75
4,F,child,0.00
4,F,service provider,6797.80
4,M,retired,333.27
4,M,child,0.00
4,M,child,0.00
4,M,craftsman,2318.74
4,M,craftsman,4690.06
4,M,retired,263.46
4,M,farmer,1437.78
4,F,unemployed,186.93
4,M,child,0.00
4,M,craftsman,4330.18
4,M,farmer,2060.11
4,M,child,0.00
4,F,homemaker,217.27
4,F,craftsman,5657.83
4,F,homemaker,160.81
4,M,child,0.00
4,F,retired,350.96
4,M,fisher,2760.33
4,M,civil servant,2976.34
4,X,homemaker,119.01
4,F,farmer,1399.71
4,F,farmer,1784.71
4,F,fisher,1220.19
4,F,service provider,6793.23
4,F,homemaker,235.03
4,M,child,0.00
4,M,retired,265.50
4,M,homemaker,180.13
4,M,unemployed,223.96
4,M,civil servant,5759.32
4,F,homemaker,129.11
4,F,service provider,5697.78
4,M,retired,359.27
4,F,fisher,983.17
4,M,craftsman,5474.05
4,F,farmer,1906.23
4,M,homemaker,134.98
4,M,fisher,1561.62
4,M,service provider,6163.63
4,F,service provider,2361.16
4,M,farmer,2895.46
4,F,homemaker,230.63
4,F,child,0.00
4,M,service provider,6835.14
4,M,homemaker,79.67
4,X,civil servant,3969.50
4,F,fisher,2178.13
