year,sex,profession,income,age,net_worth
1,M,child,0.0,17,10000.0
1,X,child,0.0,6,10000.0
1,F,craftsman,6204.22,63,12825.99
1,F,service provider,6823.09,55,13135.43
1,F,craftsman,3943.7,38,11695.73
1,M,craftsman,6333.45,62,12890.61
1,F,retired,301.65,65,9749.42
1,F,unemployed,210.42,44,9658.19
1,F,farmer,1079.6,18,10263.68
1,M,child,0.0,3,10000.0
1,X,service provider,6110.34,50,12779.05
1,M,unemployed,148.39,31,9596.16
1,M,farmer,2238.21,43,10842.99
1,F,farmer,2915.6,60,11181.68
1,F,child,0.0,12,10000.0
1,M,fisher,2007.27,39,10727.52
1,M,craftsman,4378.48,42,11913.12
1,F,homemaker,166.98,32,9614.75
1,M,child,0.0,6,10000.0
1,F,civil servant,3154.91,23,11301.34
1,F,craftsman,2456.21,22,10951.99
1,M,service provider,5577.75,44,12512.76
1,F,homemaker,259.49,56,9707.26
1,F,craftsman,2540.97,22,10994.37
1,F,homemaker,218.9,46,9666.67
1,M,homemaker,99.9,19,9547.67
1,F,homemaker,273.76,62,9721.53
1,M,farmer,2809.78,53,11128.77
1,M,craftsman,3631.41,36,11539.59
1,F,service provider,3839.23,30,11643.5
1,M,farmer,1245.09,21,10346.43
1,M,service provider,2941.6,22,11194.68
1,F,fisher,3239.31,64,11343.54
1,M,service provider,3682.95,27,11565.36
1,M,homemaker,172.55,34,9620.32
1,X,retired,301.49,65,9749.26
1,X,unemployed,198.4,43,9646.17
1,M,civil servant,4414.35,36,11931.06
1,M,farmer,1563.13,27,10505.45
1,M,child,0.0,13,10000.0
1,F,unemployed,129.59,24,9577.36
1,F,farmer,2563.28,50,11005.52
1,F,homemaker,204.26,41,9652.03
1,M,farmer,2478.79,50,10963.28
1,M,child,0.0,14,10000.0
1,F,unemployed,180.46,36,9628.23
1,F,homemaker,284.29,61,9732.06
1,F,farmer,1693.99,29,10570.88
1,X,service provider,5471.33,46,12459.55
1,F,child,0.0,8,10000.0
1,M,service provider,7943.17,64,13695.47
1,F,fisher,2183.32,40,10815.54
1,M,child,0.0,16,10000.0
1,F,child,0.0,11,10000.0
1,F,farmer,1903.26,36,10675.51
1,M,farmer,2039.55,36,10743.66
1,M,child,0.0,7,10000.0
1,M,retired,298.49,65,9746.26
1,F,craftsman,5764.56,60,12606.16
1,M,civil servant,4052.06,30,11749.91
1,F,child,0.0,8,10000.0
1,F,service provider,6652.83,55,13050.3
1,M,farmer,1891.15,33,10669.46
1,F,civil servant,5968.61,47,12708.19
1,M,fisher,1800.3,34,10624.03
1,F,homemaker,100.88,18,9548.65
1,F,unemployed,253.6,55,9701.37
1,F,homemaker,301.98,64,9749.75
1,M,child,0.0,16,10000.0
1,M,fisher,1968.34,36,10708.05
1,M,farmer,1379.97,25,10413.87
1,M,homemaker,268.67,60,9716.44
1,F,service provider,4242.0,34,11844.88
1,F,homemaker,262.29,58,9710.06
1,M,farmer,2796.62,57,11122.19
1,F,farmer,1075.92,18,10261.84
1,F,homemaker,245.63,52,9693.4
1,M,craftsman,2853.04,27,11150.4
1,M,civil servant,7507.58,61,13477.67
1,M,unemployed,164.54,34,9612.31
1,F,service provider,6429.82,54,12938.79
1,F,homemaker,107.99,19,9555.76
1,F,homemaker,113.78,20,9561.55
1,F,civil servant,5011.68,39,12229.72
1,F,retired,287.86,65,9735.63
1,M,craftsman,3506.14,32,11476.95
1,M,child,0.0,10,10000.0
1,M,unemployed,181.64,36,9629.41
1,F,homemaker,126.36,23,9574.13
1,F,homemaker,185.29,36,9633.06
1,F,service provider,4760.02,36,12103.89
1,F,homemaker,145.43,30,9593.2
1,M,service provider,3039.25,21,11243.51
1,M,child,0.0,13,10000.0
1,M,farmer,2350.29,46,10899.03
1,F,civil servant,4914.51,38,12181.14
1,F,child,0.0,16,10000.0
1,M,civil servant,6456.4,51,12952.08
1,F,child,0.0,3,10000.0
1,M,homemaker,237.98,49,9685.75
1,F,farmer,2453.12,46,10950.44
1,F,civil servant,6465.52,53,12956.64
1,X,fisher,1485.88,26,10466.82
1,F,unemployed,205.77,44,9653.54
1,F,fisher,2761.22,54,11104.49
1,M,fisher,3237.57,64,11342.67
1,F,farmer,1826.21,33,10636.99
1,M,child,0.0,3,10000.0
1,F,fisher,1870.63,33,10659.2
1,F,civil servant,4723.07,39,12085.42
1,F,craftsman,5593.83,57,12520.8
1,F,homemaker,260.06,57,9707.83
1,M,unemployed,153.21,29,9600.98
1,F,homemaker,170.08,35,9617.85
1,M,homemaker,157.87,30,9605.64
1,F,fisher,2415.0,47,10931.38
1,F,fisher,1445.59,27,10446.68
1,M,farmer,2332.45,43,10890.11
1,F,child,0.0,11,10000.0
1,M,farmer,1748.27,31,10598.02
1,M,civil servant,7753.74,63,13600.75
1,F,service provider,3140.09,23,11293.93
1,M,farmer,2450.21,46,10948.99
1,M,farmer,2238.03,43,10842.9
1,M,unemployed,250.27,56,9698.04
1,M,craftsman,5514.66,56,12481.21
1,F,farmer,2797.49,56,11122.63
1,X,homemaker,128.87,25,9576.64
1,M,homemaker,109.52,21,9557.29
1,F,civil servant,5674.07,47,12560.92
1,M,civil servant,6342.04,50,12894.9
1,X,civil servant,6802.7,57,13125.23
1,F,child,0.0,3,10000.0
1,F,child,0.0,5,10000.0
1,M,farmer,2240.73,42,10844.25
1,X,craftsman,5891.91,60,12669.84
1,M,retired,299.56,65,9747.33
1,X,fisher,2511.2,49,10979.48
1,M,unemployed,149.49,29,9597.26
1,M,child,0.0,7,10000.0
1,M,farmer,2123.0,42,10785.38
1,F,fisher,2808.39,57,11128.08
1,M,craftsman,3170.5,29,11309.13
1,F,homemaker,218.26,46,9666.03
1,F,farmer,2905.7,59,11176.73
1,M,child,0.0,3,10000.0
1,F,farmer,2787.75,52,11117.76
1,M,unemployed,107.87,20,9555.64
1,F,homemaker,123.31,25,9571.08
1,M,child,0.0,10,10000.0
1,F,craftsman,3784.92,35,11616.34
1,F,fisher,1930.14,37,10688.95
1,F,civil servant,6481.68,52,12964.72
1,F,child,0.0,12,10000.0
1,F,child,0.0,6,10000.0
1,M,farmer,2817.85,57,11132.81
1,M,unemployed,200.84,41,9648.61
1,F,child,0.0,16,10000.0
1,M,homemaker,269.22,60,9716.99
1,M,child,0.0,10,10000.0
1,F,unemployed,157.6,30,9605.37
1,F,child,0.0,17,10000.0
1,M,child,0.0,17,10000.0
1,M,child,0.0,1,10000.0
1,M,homemaker,243.31,53,9691.08
1,M,fisher,3065.82,59,11256.79
1,M,fisher,2304.83,45,10876.3
1,M,child,0.0,11,10000.0
1,M,homemaker,144.93,29,9592.7
1,F,farmer,1387.91,23,10417.84
1,F,craftsman,3843.59,39,11645.68
1,F,farmer,2200.36,42,10824.06
1,F,craftsman,2935.39,28,11191.58
1,M,child,0.0,17,10000.0
1,F,fisher,2888.39,55,11168.08
1,M,child,0.0,13,10000.0
1,M,service provider,3392.45,26,11420.11
1,M,unemployed,162.06,32,9609.83
1,F,child,0.0,16,10000.0
1,F,civil servant,4910.8,38,12179.28
1,M,fisher,1934.58,38,10691.17
1,M,retired,299.3,65,9747.07
1,M,service provider,2717.65,20,11082.71
1,M,farmer,3164.12,64,11305.94
1,F,civil servant,5462.54,43,12455.15
1,F,fisher,1121.52,18,10284.64
1,M,service provider,4851.24,37,12149.5
1,M,civil servant,5859.98,45,12653.87
1,F,fisher,2531.25,49,10989.51
1,F,child,0.0,4,10000.0
1,M,craftsman,3916.4,40,11682.08
1,F,homemaker,156.8,33,9604.57
1,F,fisher,2983.85,59,11215.81
1,F,homemaker,106.66,19,9554.43
1,M,fisher,2584.48,52,11016.12
1,M,service provider,4940.08,40,12193.92
1,M,unemployed,125.9,23,9573.67
1,M,craftsman,4090.65,42,11769.21
1,M,unemployed,203.28,41,9651.05
1,F,homemaker,220.33,45,9668.1
1,M,craftsman,4519.38,47,11983.57
1,M,farmer,2382.12,43,10914.94
1,F,unemployed,248.25,55,9696.02
1,M,craftsman,4168.0,41,11807.88
1,F,civil servant,6785.41,59,13116.59
1,F,unemployed,209.48,43,9657.25
1,M,fisher,1233.0,21,10340.38
1,F,service provider,3901.92,29,11674.84
1,M,service provider,4874.41,38,12161.09
1,F,homemaker,219.72,48,9667.49
1,F,child,0.0,6,10000.0
1,M,unemployed,107.55,20,9555.32
1,M,unemployed,236.24,49,9684.01
1,M,child,0.0,12,10000.0
1,F,child,0.0,9,10000.0
1,F,farmer,2012.48,36,10730.12
1,M,homemaker,283.52,64,9731.29
1,M,fisher,1820.0,35,10633.88
1,F,unemployed,285.76,60,9733.53
1,M,unemployed,255.46,54,9703.23
1,F,child,0.0,17,10000.0
1,F,farmer,2752.81,54,11100.29
1,X,craftsman,3506.3,32,11477.03
1,F,unemployed,244.32,53,9692.09
1,F,unemployed,223.56,49,9671.33
1,F,unemployed,118.57,23,9566.34
1,F,child,0.0,8,10000.0
1,F,homemaker,279.37,63,9727.14
1,F,child,0.0,10,10000.0
1,F,fisher,3223.5,63,11335.63
1,F,service provider,6872.3,56,13160.03
1,F,fisher,2531.2,48,10989.48
1,F,unemployed,304.0,64,9751.77
1,M,fisher,3267.46,63,11357.61
1,M,unemployed,257.6,53,9705.37
1,M,service provider,3315.53,24,11381.65
1,F,craftsman,5036.38,52,12242.07
1,F,child,0.0,1,10000.0
1,F,unemployed,172.65,35,9620.42
1,F,homemaker,151.21,30,9598.98
1,M,craftsman,4533.04,44,11990.4
1,M,farmer,2269.65,44,10858.71
1,M,farmer,1945.47,38,10696.62
1,M,farmer,2895.93,54,11171.85
1,M,craftsman,6306.17,62,12876.97
1,F,child,0.0,8,10000.0
1,M,child,0.0,16,10000.0
1,M,child,0.0,2,10000.0
1,F,farmer,2970.82,58,11209.29
1,F,farmer,1912.32,37,10680.04
1,M,homemaker,278.71,60,9726.48
1,M,child,0.0,15,10000.0
1,F,child,0.0,5,10000.0
1,M,homemaker,255.57,54,9703.34
1,M,service provider,7267.31,60,13357.54
1,M,homemaker,113.69,20,9561.46
1,F,farmer,1595.34,27,10521.55
1,F,child,0.0,10,10000.0
1,F,homemaker,299.7,62,9747.47
1,F,homemaker,104.52,20,9552.29
1,F,homemaker,169.74,33,9617.51
1,M,child,0.0,7,10000.0
1,M,service provider,7073.57,58,13260.67
1,M,child,0.0,9,10000.0
1,F,fisher,1639.34,30,10543.55
1,F,civil servant,5576.79,44,12512.28
1,F,farmer,2618.09,49,11032.93
1,M,farmer,3303.16,62,11375.46
1,F,farmer,1610.48,28,10529.12
1,F,farmer,2427.77,49,10937.77
1,F,child,0.0,11,10000.0
1,M,craftsman,2778.66,27,11113.21
1,M,child,0.0,7,10000.0
1,M,craftsman,3271.37,32,11359.57
1,M,homemaker,131.93,27,9579.7
1,M,unemployed,274.61,62,9722.38
1,F,child,0.0,3,10000.0
1,M,farmer,1468.96,25,10458.36
1,M,homemaker,146.91,29,9594.68
1,M,fisher,3200.2,62,11323.98
1,M,civil servant,6804.97,56,13126.37
1,M,child,0.0,0,10000.0
1,F,child,0.0,0,10000.0
1,M,child,0.0,0,10000.0
1,F,child,0.0,0,10000.0
1,F,child,0.0,0,10000.0
1,M,child,0.0,0,10000.0
2,F,civil servant,5370.7,42,14616.07
2,M,child,0.0,3,10000.0
2,M,unemployed,136.9,27,9202.02
2,M,farmer,1332.27,38,11102.82
2,F,child,0.0,3,10000.0
2,F,civil servant,5180.21,43,14717.83
2,F,child,0.0,10,10000.0
2,M,homemaker,156.31,32,9247.5
2,M,child,0.0,5,10000.0
2,M,fisher,1514.08,26,10916.34
2,M,child,0.0,15,10000.0
2,F,fisher,1384.56,23,10777.81
2,M,homemaker,222.43,51,9388.4
2,M,farmer,905.51,26,10665.83
2,F,craftsman,4976.78,50,14349.85
2,F,service provider,6853.56,56,16281.02
2,M,civil servant,2550.42,18,11018.53
2,F,child,0.0,7,10000.0
2,F,child,0.0,3,10000.0
2,M,civil servant,4854.48,37,14260.0
2,F,retired,285.14,66,9514.44
2,F,unemployed,122.59,24,9176.27
2,M,craftsman,4554.64,44,13979.91
2,M,homemaker,229.29,52,9412.77
2,F,service provider,5780.49,44,15167.66
2,M,service provider,6330.08,51,15590.74
2,M,farmer,2136.39,63,12086.86
2,M,child,0.0,14,10000.0
2,F,child,0.0,3,10000.0
2,F,child,0.0,11,10000.0
2,F,child,0.0,10,10000.0
2,F,civil servant,5767.35,45,15211.66
2,F,farmer,1264.92,38,11064.59
2,X,child,0.0,16,10000.0
2,M,fisher,2385.27,47,11842.76
2,F,homemaker,239.64,51,9421.19
2,F,child,0.0,12,10000.0
2,F,craftsman,4095.03,41,13642.99
2,F,farmer,1740.94,50,11586.61
2,F,child,0.0,9,10000.0
2,F,service provider,6956.74,55,16301.24
2,M,farmer,2010.14,64,12074.03
2,M,child,0.0,9,10000.0
2,M,child,0.0,3,10000.0
2,M,craftsman,2543.98,22,11932.22
2,M,craftsman,4538.35,46,13934.65
2,M,unemployed,275.37,64,9497.66
2,M,farmer,995.48,27,10725.51
2,F,unemployed,221.81,48,9377.23
2,M,child,0.0,6,10000.0
2,M,craftsman,4447.22,46,13860.08
2,M,farmer,1425.04,42,11274.97
2,M,child,0.0,8,10000.0
2,F,homemaker,233.79,52,9410.84
2,F,craftsman,5650.96,57,15053.1
2,F,homemaker,192.12,41,9323.67
2,M,child,0.0,9,10000.0
2,F,retired,380.24,65,12711.64
2,M,fisher,2651.98,52,12175.44
2,M,civil servant,3149.83,24,12612.67
2,X,homemaker,141.88,29,9221.81
2,F,farmer,965.14,26,10659.21
2,F,farmer,1154.55,34,10926.74
2,F,fisher,1387.14,24,10840.66
2,F,service provider,6681.7,57,16318.7
2,F,homemaker,259.01,55,9454.1
2,M,child,0.0,8,10000.0
2,M,homemaker,280.6,64,9503.85
2,M,homemaker,198.59,43,9335.11
2,M,unemployed,246.91,55,9437.89
2,M,civil servant,5659.14,47,15072.22
2,F,homemaker,151.23,30,9234.78
2,F,service provider,6311.33,49,15646.15
2,M,fisher,3311.22,64,12772.35
2,F,fisher,1197.55,19,10642.97
2,M,craftsman,5505.46,54,14828.34
2,F,farmer,1237.81,36,11024.58
2,M,homemaker,154.59,33,9248.68
2,M,fisher,1656.25,30,11136.72
2,M,service provider,6227.57,49,15597.3
2,F,service provider,2659.45,19,12134.73
2,M,farmer,1812.23,57,11792.47
2,F,homemaker,246.83,55,9444.45
2,F,child,0.0,7,10000.0
2,M,service provider,7226.84,59,16606.36
2,M,child,0.0,17,10000.0
2,X,civil servant,4345.09,32,13686.8
2,F,fisher,2121.06,41,11548.44
2,M,farmer,973.16,26,10686.82
2,M,child,0.0,3,10000.0
2,M,unemployed,270.78,57,9471.02
2,F,child,0.0,13,10000.0
2,F,child,0.0,15,10000.0
2,M,homemaker,252.14,53,9427.68
2,M,service provider,3139.03,24,12636.49
2,M,homemaker,265.46,59,9457.77
2,X,homemaker,211.49,47,9375.65
2,F,civil servant,2815.02,19,12161.67
2,X,child,0.0,2,10000.0
2,F,fisher,3189.5,63,12681.66
2,M,child,0.0,7,10000.0
2,F,unemployed,221.58,48,9389.8
2,F,civil servant,4077.78,33,13566.14
2,F,craftsman,4946.37,51,14298.81
2,M,civil servant,5788.26,46,15087.56
2,F,craftsman,4286.46,43,13735.04
2,M,homemaker,159.33,33,9253.61
2,M,homemaker,240.46,53,9421.52
2,M,child,0.0,8,10000.0
2,F,child,0.0,16,10000.0
2,F,civil servant,5806.26,46,15184.97
2,M,fisher,1243.18,21,10682.37
2,F,unemployed,187.34,39,9304.84
2,M,craftsman,3270.64,32,12777.79
2,F,unemployed,176.72,36,9285.0
2,F,fisher,1664.61,29,11083.59
2,M,farmer,1633.6,50,11539.76
2,F,farmer,810.91,23,10485.68
2,F,farmer,1569.28,47,11409.5
2,M,craftsman,2139.25,19,11635.31
2,F,craftsman,2171.31,18,10828.98
2,F,child,0.0,9,10000.0
2,F,child,0.0,14,10000.0
2,F,child,0.0,9,10000.0
2,M,farmer,1294.44,36,11025.91
2,M,homemaker,243.59,51,9424.58
2,M,child,0.0,14,10000.0
2,F,child,0.0,16,10000.0
2,F,farmer,1098.51,33,10862.67
2,F,unemployed,227.82,49,9385.61
2,M,retired,302.47,65,9531.3
2,M,homemaker,173.66,36,9275.36
2,F,fisher,1149.43,20,10614.35
2,F,child,0.0,8,10000.0
2,M,child,0.0,14,10000.0
2,F,child,0.0,16,10000.0
2,M,child,0.0,13,10000.0
2,F,child,0.0,2,10000.0
2,F,civil servant,4639.88,36,14022.23
2,M,craftsman,2140.1,19,11607.92
2,M,retired,404.65,65,13390.23
2,F,fisher,1913.49,37,11375.83
2,M,farmer,1664.21,47,11542.02
2,F,child,0.0,10,10000.0
2,M,service provider,7258.34,58,16420.74
2,M,service provider,4115.62,33,13671.92
2,F,farmer,2005.2,58,11954.22
2,F,unemployed,189.72,39,9312.52
2,M,fisher,1767.57,32,11176.58
2,M,civil servant,4033.12,30,13484.63
2,X,child,0.0,13,10000.0
2,F,child,0.0,5,10000.0
2,M,homemaker,279.94,63,9494.23
2,F,civil servant,4491.42,33,13719.85
2,M,homemaker,239.17,55,9418.17
2,M,service provider,3577.45,28,13064.56
2,M,child,0.0,6,10000.0
2,F,homemaker,188.0,42,9329.35
2,M,child,0.0,5,10000.0
2,M,child,0.0,11,10000.0
2,M,fisher,2114.54,38,11492.49
2,F,fisher,1191.09,21,10653.89
2,M,retired,294.37,66,9519.31
2,F,child,0.0,9,10000.0
2,F,service provider,6612.63,51,15886.87
2,M,civil servant,5052.1,41,14493.2
2,M,homemaker,235.23,53,9402.8
2,F,child,0.0,16,10000.0
2,M,craftsman,3577.72,35,13041.1
2,M,civil servant,4185.83,31,13464.51
2,F,craftsman,3255.74,30,12650.78
2,F,civil servant,7161.7,57,16412.37
2,M,retired,290.0,66,9530.55
2,F,unemployed,103.14,21,9142.87
2,F,craftsman,4154.85,42,13674.72
2,M,homemaker,196.24,41,9330.24
2,M,civil servant,6254.53,50,15477.48
2,M,farmer,2005.04,63,11986.6
2,M,child,0.0,15,10000.0
2,M,child,0.0,15,10000.0
2,F,fisher,2257.6,44,11773.34
2,F,child,0.0,12,10000.0
2,X,child,0.0,13,10000.0
2,M,child,0.0,6,10000.0
2,M,child,0.0,2,10000.0
2,M,fisher,1710.9,31,11127.5
2,F,craftsman,4060.12,40,13450.97
2,M,craftsman,2295.77,20,11705.13
2,M,child,0.0,17,10000.0
2,M,farmer,1657.54,47,11472.65
2,M,civil servant,5696.73,47,15267.82
2,M,farmer,1074.88,31,10837.8
2,M,homemaker,206.84,46,9359.13
2,F,homemaker,268.95,62,9489.08
2,M,homemaker,233.08,53,9414.89
2,F,unemployed,198.63,42,9332.63
2,F,farmer,1540.9,44,11355.5
2,M,craftsman,6232.62,62,15657.46
2,X,service provider,3663.96,29,13174.13
2,F,farmer,1322.05,37,11129.98
2,X,craftsman,4387.3,44,13872.52
2,F,fisher,3018.79,61,12478.53
2,F,farmer,1785.17,55,11768.29
2,M,child,0.0,6,10000.0
2,F,child,0.0,12,10000.0
2,M,fisher,1225.82,21,10652.14
2,M,fisher,2623.9,50,12008.0
2,M,farmer,1331.52,38,11089.64
2,M,civil servant,2764.76,20,12178.53
2,X,child,0.0,10,10000.0
2,M,fisher,2548.89,46,11886.11
2,F,homemaker,205.93,47,9363.73
2,M,farmer,2058.6,63,12078.0
2,M,farmer,1181.3,34,10951.55
2,F,service provider,4509.23,34,13774.48
2,X,child,0.0,7,10000.0
2,F,child,0.0,4,10000.0
2,F,farmer,1038.68,30,10784.6
2,M,homemaker,111.41,22,9155.04
2,M,homemaker,96.4,18,9583.04
2,X,child,0.0,7,10000.0
2,F,craftsman,5987.03,64,15562.83
2,F,service provider,7113.81,56,16435.66
2,F,craftsman,4202.15,39,13540.13
2,M,craftsman,5976.37,63,15622.12
2,F,retired,292.84,66,9528.9
2,F,unemployed,210.25,45,9355.08
2,F,farmer,743.13,19,10378.57
2,M,child,0.0,4,10000.0
2,X,service provider,6369.89,51,15707.32
2,M,unemployed,149.44,32,9232.24
2,M,farmer,1538.89,44,11355.76
2,F,farmer,1917.97,61,11883.99
2,F,child,0.0,13,10000.0
2,M,fisher,2050.5,40,11496.09
2,M,craftsman,4549.56,43,13931.23
2,F,homemaker,156.63,33,9258.02
2,M,child,0.0,7,10000.0
2,F,civil servant,3158.4,24,12623.86
2,F,craftsman,2661.99,23,12026.31
2,M,service provider,5827.03,45,15169.6
2,F,homemaker,253.82,57,9447.72
2,F,craftsman,2441.85,23,11958.62
2,F,homemaker,215.12,47,9368.43
2,M,homemaker,100.16,20,9134.47
2,F,homemaker,285.47,63,9493.64
2,M,farmer,1858.85,54,11801.52
2,M,craftsman,3785.55,37,13175.69
2,F,service provider,3872.61,31,13323.13
2,M,farmer,838.29,22,10508.9
2,M,service provider,3064.04,23,12470.03
2,F,retired,330.6,65,11160.78
2,M,service provider,3612.05,28,13114.71
2,M,homemaker,162.15,35,9269.11
2,X,retired,282.82,66,9518.72
2,X,unemployed,205.61,44,9338.42
2,M,civil servant,4616.63,37,13982.7
2,M,farmer,984.48,28,10741.01
2,M,child,0.0,14,10000.0
2,F,unemployed,123.21,25,9187.21
2,F,farmer,1715.81,51,11606.75
2,F,homemaker,186.53,42,9325.2
2,M,farmer,1668.57,51,11540.89
2,M,child,0.0,15,10000.0
2,F,unemployed,167.81,37,9282.68
2,F,homemaker,271.14,62,9489.84
2,F,farmer,1107.08,30,10867.74
2,X,service provider,5878.59,47,15142.17
2,F,child,0.0,9,10000.0
2,M,retired,416.24,65,13598.35
2,F,fisher,2258.99,41,11688.36
2,M,child,0.0,17,10000.0
2,F,child,0.0,12,10000.0
2,F,farmer,1315.86,37,11076.77
2,M,farmer,1342.02,37,11157.99
2,M,child,0.0,8,10000.0
2,M,retired,292.36,66,9525.26
2,F,craftsman,6043.09,61,15371.03
2,M,civil servant,4059.25,31,13522.86
2,F,child,0.0,9,10000.0
2,F,service provider,7168.17,56,16377.71
2,M,farmer,1188.13,34,11006.85
2,F,civil servant,5914.05,48,15408.54
2,M,fisher,1845.46,35,11290.09
2,F,homemaker,97.75,19,9133.04
2,F,unemployed,246.75,56,9434.76
2,F,retired,304.07,65,9540.46
2,M,child,0.0,17,10000.0
2,M,fisher,2057.93,37,11480.34
2,M,farmer,902.18,26,10608.28
2,M,homemaker,288.47,61,9491.55
2,F,service provider,4525.93,35,13851.17
2,F,homemaker,273.62,59,9470.32
2,M,farmer,2017.83,58,11874.43
2,F,farmer,767.24,19,10388.79
2,F,homemaker,231.65,53,9411.69
2,M,craftsman,3057.23,28,12422.34
2,M,civil servant,7391.28,62,16916.64
2,M,unemployed,170.9,35,9269.85
2,F,service provider,7051.73,55,16207.98
2,F,homemaker,99.09,20,9141.49
2,F,homemaker,113.17,21,9161.36
2,F,civil servant,4934.75,40,14440.42
2,F,retired,305.02,66,9527.29
2,M,craftsman,3414.32,33,12927.44
2,M,child,0.0,11,10000.0
2,M,unemployed,180.06,37,9296.11
2,F,homemaker,124.33,24,9185.1
2,F,homemaker,168.57,37,9288.27
2,F,service provider,4784.03,37,14239.23
2,F,homemaker,153.56,31,9233.4
2,M,service provider,3117.52,22,12545.59
2,M,child,0.0,14,10000.0
2,M,farmer,1649.49,47,11467.1
2,F,civil servant,4730.48,39,14289.7
2,F,child,0.0,17,10000.0
2,M,civil servant,6562.97,52,15976.89
2,F,child,0.0,4,10000.0
2,M,homemaker,238.99,50,9411.38
2,F,farmer,1595.15,47,11491.34
2,F,civil servant,6699.86,54,16049.9
2,X,fisher,1480.1,27,10950.2
2,F,unemployed,217.57,45,9357.75
2,F,fisher,2969.51,55,12332.57
2,M,retired,340.02,65,11169.33
2,F,farmer,1164.63,34,10962.63
2,M,child,0.0,4,10000.0
2,F,fisher,1858.24,34,11331.64
2,F,civil servant,4866.5,40,14261.99
2,F,craftsman,5589.04,58,15058.64
2,F,homemaker,254.94,58,9449.41
2,M,unemployed,145.42,30,9233.04
2,F,homemaker,161.37,36,9265.86
2,M,homemaker,155.43,31,9247.71
2,F,fisher,2450.07,48,11899.74
2,F,fisher,1516.28,28,10948.14
2,M,farmer,1525.61,44,11396.24
2,F,child,0.0,12,10000.0
2,M,farmer,1173.74,32,10928.21
2,M,civil servant,8064.25,64,17376.2
2,F,service provider,3222.21,24,12648.36
2,M,farmer,1509.25,47,11446.94
2,M,farmer,1505.15,44,11338.8
2,M,unemployed,268.69,57,9453.37
2,M,craftsman,5806.14,57,15127.61
2,F,farmer,1957.1,57,11844.5
2,X,homemaker,133.0,26,9196.28
2,M,homemaker,116.99,22,9160.92
2,F,civil servant,5901.89,48,15255.19
2,M,civil servant,6599.99,51,15938.22
2,X,civil servant,7035.75,58,16386.43
2,F,child,0.0,4,10000.0
2,F,child,0.0,6,10000.0
2,M,farmer,1403.77,43,11289.46
2,X,craftsman,5898.8,61,15362.56
2,M,retired,286.41,66,9520.38
2,X,fisher,2738.61,50,12092.11
2,M,unemployed,149.21,30,9233.11
2,M,child,0.0,8,10000.0
2,M,farmer,1528.19,43,11292.8
2,F,fisher,3047.62,58,12395.21
2,M,craftsman,3088.12,30,12596.52
2,F,homemaker,226.07,47,9378.74
2,F,farmer,2022.26,60,11931.19
2,M,child,0.0,4,10000.0
2,F,farmer,1846.3,53,11784.23
2,M,unemployed,110.85,21,9153.13
2,F,homemaker,124.74,26,9182.46
2,M,child,0.0,11,10000.0
2,F,craftsman,3770.3,36,13244.82
2,F,fisher,1982.41,38,11423.48
2,F,civil servant,6419.69,53,15917.89
2,F,child,0.0,13,10000.0
2,F,child,0.0,7,10000.0
2,M,farmer,1958.33,58,11855.3
2,M,unemployed,187.76,42,9323.01
2,F,child,0.0,17,10000.0
2,M,homemaker,281.26,61,9484.89
2,M,child,0.0,11,10000.0
2,F,unemployed,155.89,31,9247.9
2,F,unemployed,98.92,18,9585.56
2,M,unemployed,104.65,18,9591.29
2,M,child,0.0,2,10000.0
2,M,homemaker,233.9,54,9411.62
2,M,fisher,3132.74,60,12566.49
2,M,fisher,2532.15,46,11885.7
2,M,child,0.0,12,10000.0
2,M,homemaker,151.69,30,9231.03
2,F,farmer,859.3,24,10590.81
2,F,craftsman,4124.68,40,13451.34
2,F,farmer,1525.52,43,11330.15
2,F,craftsman,2989.05,29,12429.43
2,M,homemaker,97.38,18,9584.02
2,F,fisher,3049.63,56,12436.22
2,M,child,0.0,14,10000.0
2,M,service provider,3495.31,27,12911.09
2,M,unemployed,163.5,33,9259.97
2,F,child,0.0,17,10000.0
2,F,civil servant,4760.49,39,14302.85
2,M,fisher,2139.87,39,11504.43
2,M,retired,308.03,66,9541.74
2,M,service provider,2928.41,21,12290.24
2,M,retired,331.21,65,11123.8
2,F,civil servant,5389.85,44,14893.4
2,F,fisher,1100.08,19,10578.01
2,M,service provider,4734.47,38,14260.06
2,M,civil servant,5530.42,46,15162.41
2,F,fisher,2490.52,50,11978.09
2,F,child,0.0,5,10000.0
2,M,craftsman,4140.83,41,13495.82
2,F,homemaker,165.19,34,9256.4
2,F,fisher,3245.26,60,12581.76
2,F,homemaker,107.66,20,9148.73
2,M,fisher,2761.68,53,12140.29
2,M,service provider,5125.17,41,14499.83
2,M,unemployed,120.73,24,9181.04
2,M,craftsman,4196.36,43,13610.71
2,M,unemployed,194.67,42,9332.36
2,F,homemaker,219.59,46,9374.33
2,M,craftsman,4898.87,48,14176.33
2,M,farmer,1521.7,44,11419.12
2,F,unemployed,245.19,56,9427.85
2,M,craftsman,4098.72,42,13600.57
2,F,civil servant,7587.25,60,16653.54
2,F,unemployed,199.25,44,9343.14
2,M,fisher,1267.81,22,10717.61
2,F,service provider,4131.5,30,13483.92
2,M,service provider,4752.95,39,14280.89
2,F,homemaker,216.81,49,9370.94
2,F,child,0.0,7,10000.0
2,M,unemployed,106.41,21,9148.37
