year,sex,profession,income,age,happiness
1,M,child,0.00,13,100.00
1,F,unemployed,129.59,24,90.00
1,F,farmer,2563.28,50,100.48
1,F,homemaker,204.26,41,100.00
1,M,farmer,2478.79,50,100.44
1,M,child,0.00,14,100.00
1,F,unemployed,180.46,36,90.00
1,F,homemaker,284.29,61,100.00
1,F,farmer,1693.99,29,100.03
1,X,service provider,5471.33,46,101.18
1,F,child,0.00,8,100.00
1,M,service provider,7943.17,64,101.51
1,F,fisher,2183.32,40,100.31
1,M,child,0.00,16,100.00
1,F,child,0.00,11,100.00
1,F,farmer,1903.26,36,100.16
1,M,farmer,2039.55,36,100.24
1,M,child,0.00,7,100.00
1,M,retired,298.49,65,100.00
1,F,craftsman,5764.56,60,101.23
1,M,civil servant,4052.06,30,100.91
1,F,child,0.00,8,100.00
1,F,service provider,6652.83,55,101.35
1,M,farmer,1891.15,33,100.15
1,F,civil servant,5968.61,47,101.26
1,M,fisher,1800.30,34,100.10
1,F,homemaker,100.88,18,100.00
1,F,unemployed,253.60,55,90.00
1,F,homemaker,301.98,64,100.00
1,M,child,0.00,16,100.00
1,M,fisher,1968.34,36,100.20
1,M,farmer,1379.97,25,99.77
1,M,homemaker,268.67,60,100.00
1,F,service provider,4242.00,34,100.96
1,F,homemaker,262.29,58,100.00
1,M,farmer,2796.62,57,100.56
1,F,farmer,1075.92,18,99.41
1,F,homemaker,245.63,52,100.00
1,M,craftsman,2853.04,27,100.58
1,M,civil servant,7507.58,61,101.46
1,M,unemployed,164.54,34,90.00
1,F,service provider,6429.82,54,101.32
1,F,homemaker,107.99,19,100.00
1,F,homemaker,113.78,20,100.00
1,F,civil servant,5011.68,39,101.11
1,F,retired,287.86,65,100.00
1,M,craftsman,3506.14,32,100.78
1,M,child,0.00,10,100.00
1,M,unemployed,181.64,36,90.00
1,F,homemaker,126.36,23,100.00
1,F,homemaker,185.29,36,100.00
1,F,service provider,4760.02,36,101.06
1,F,homemaker,145.43,30,100.00
1,M,service provider,3039.25,21,100.64
1,M,child,0.00,13,100.00
1,M,farmer,2350.29,46,100.39
1,F,civil servant,4914.51,38,101.09
1,F,child,0.00,16,100.00
1,M,civil servant,6456.40,51,101.33
1,F,child,0.00,3,100.00
1,M,homemaker,237.98,49,100.00
1,F,farmer,2453.12,46,100.43
1,F,civil servant,6465.52,53,101.33
1,X,fisher,1485.88,26,99.87
1,F,unemployed,205.77,44,90.00
1,F,fisher,2761.22,54,100.55
1,M,fisher,3237.57,64,100.70
1,F,farmer,1826.21,33,100.11
1,M,child,0.00,3,100.00
1,F,fisher,1870.63,33,100.14
1,F,civil servant,4723.07,39,101.05
1,F,craftsman,5593.83,57,101.20
1,F,homemaker,260.06,57,100.00
1,M,unemployed,153.21,29,90.00
1,F,homemaker,170.08,35,100.00
1,M,homemaker,157.87,30,100.00
1,F,fisher,2415.00,47,100.41
1,F,fisher,1445.59,27,99.83
1,M,farmer,2332.45,43,100.38
1,F,child,0.00,11,100.00
1,M,farmer,1748.27,31,100.06
1,M,civil servant,7753.74,63,101.48
1,F,service provider,3140.09,23,100.67
1,M,farmer,2450.21,46,100.43
1,M,farmer,2238.03,43,100.34
1,M,unemployed,250.27,56,90.00
1,M,craftsman,5514.66,56,101.19
1,F,farmer,2797.49,56,100.56
1,X,homemaker,128.87,25,100.00
1,M,homemaker,109.52,21,100.00
1,F,civil servant,5674.07,47,101.22
1,M,civil servant,6342.04,50,101.31
1,X,civil servant,6802.70,57,101.37
1,F,child,0.00,3,100.00
1,F,child,0.00,5,100.00
1,M,farmer,2240.73,42,100.34
1,X,craftsman,5891.91,60,101.25
1,M,retired,299.56,65,100.00
1,X,fisher,2511.20,49,100.45
1,M,unemployed,149.49,29,90.00
1,M,child,0.00,7,100.00
1,M,farmer,2123.00,42,100.28
1,F,fisher,2808.39,57,100.57
1,M,craftsman,3170.50,29,100.68
1,F,homemaker,218.26,46,100.00
1,F,farmer,2905.70,59,100.60
1,M,child,0.00,3,100.00
1,F,farmer,2787.75,52,100.56
1,M,unemployed,107.87,20,90.00
1,F,homemaker,123.31,25,100.00
1,M,child,0.00,10,100.00
1,F,craftsman,3784.92,35,100.85
1,F,fisher,1930.14,37,100.18
1,F,civil servant,6481.68,52,101.33
1,F,child,0.00,12,100.00
1,F,child,0.00,6,100.00
1,M,farmer,2817.85,57,100.57
1,M,unemployed,200.84,41,90.00
1,F,child,0.00,16,100.00
1,M,homemaker,269.22,60,100.00
1,M,child,0.00,10,100.00
1,F,unemployed,157.60,30,90.00
1,F,child,0.00,17,100.00
1,M,child,0.00,17,100.00
1,M,child,0.00,1,100.00
1,M,homemaker,243.31,53,100.00
1,M,fisher,3065.82,59,100.65
1,M,fisher,2304.83,45,100.37
1,M,child,0.00,11,100.00
1,M,homemaker,144.93,29,100.00
1,F,farmer,1387.91,23,99.78
1,F,craftsman,3843.59,39,100.87
1,F,farmer,2200.36,42,100.32
1,F,craftsman,2935.39,28,100.61
1,M,child,0.00,17,100.00
1,F,fisher,2888.39,55,100.59
1,M,child,0.00,13,100.00
1,M,service provider,3392.45,26,100.75
1,M,unemployed,162.06,32,90.00
1,F,child,0.00,16,100.00
1,F,civil servant,4910.80,38,101.09
1,M,fisher,1934.58,38,100.18
1,M,retired,299.30,65,100.00
1,M,service provider,2717.65,20,100.53
1,M,farmer,3164.12,64,100.68
1,F,civil servant,5462.54,43,101.18
1,F,fisher,1121.52,18,99.48
1,M,service provider,4851.24,37,101.08
1,M,civil servant,5859.98,45,101.24
1,F,fisher,2531.25,49,100.46
1,F,child,0.00,4,100.00
1,M,craftsman,3916.40,40,100.88
1,F,homemaker,156.80,33,100.00
1,F,fisher,2983.85,59,100.63
1,F,homemaker,106.66,19,100.00
1,M,fisher,2584.48,52,100.48
1,M,service provider,4940.08,40,101.09
1,M,unemployed,125.90,23,90.00
1,M,craftsman,4090.65,42,100.92
1,M,unemployed,203.28,41,90.00
1,F,homemaker,220.33,45,100.00
1,M,craftsman,4519.38,47,101.01
1,M,farmer,2382.12,43,100.40
1,F,unemployed,248.25,55,90.00
1,M,craftsman,4168.00,41,100.94
1,F,civil servant,6785.41,59,101.37
1,F,unemployed,209.48,43,90.00
1,M,fisher,1233.00,21,99.62
1,F,service provider,3901.92,29,100.88
1,M,service provider,4874.41,38,101.08
1,F,homemaker,219.72,48,100.00
1,F,child,0.00,6,100.00
1,M,unemployed,107.55,20,90.00
1,M,unemployed,236.24,49,90.00
1,M,child,0.00,12,100.00
1,F,child,0.00,9,100.00
1,F,farmer,2012.48,36,100.22
1,M,homemaker,283.52,64,100.00
1,M,fisher,1820.00,35,100.11
1,F,unemployed,285.76,60,90.00
1,M,unemployed,255.46,54,90.00
1,F,child,0.00,17,100.00
1,F,farmer,2752.81,54,100.55
1,X,craftsman,3506.30,32,100.78
1,F,unemployed,244.32,53,90.00
1,F,unemployed,223.56,49,90.00
1,F,unemployed,118.57,23,90.00
1,F,child,0.00,8,100.00
1,F,homemaker,279.37,63,100.00
1,F,child,0.00,10,100.00
1,F,fisher,3223.50,63,100.70
1,F,service provider,6872.30,56,101.38
1,F,fisher,2531.20,48,100.46
1,F,unemployed,304.00,64,90.00
1,M,fisher,3267.46,63,100.71
1,M,unemployed,257.60,53,90.00
1,M,service provider,3315.53,24,100.73
1,F,craftsman,5036.38,52,101.11
1,F,child,0.00,1,100.00
1,F,unemployed,172.65,35,90.00
1,F,homemaker,151.21,30,100.00
1,M,craftsman,4533.04,44,101.02
1,M,farmer,2269.65,44,100.35
1,M,farmer,1945.47,38,100.19
1,M,farmer,2895.93,54,100.60
1,M,craftsman,6306.17,62,101.31
1,F,child,0.00,8,100.00
1,M,child,0.00,16,100.00
1,M,child,0.00,2,100.00
1,F,farmer,2970.82,58,100.62
1,F,farmer,1912.32,37,100.17
1,M,homemaker,278.71,60,100.00
1,M,child,0.00,15,100.00
1,F,child,0.00,5,100.00
1,M,homemaker,255.57,54,100.00
1,M,service provider,7267.31,60,101.43
1,M,homemaker,113.69,20,100.00
1,F,farmer,1595.34,27,99.96
1,F,child,0.00,10,100.00
1,F,homemaker,299.70,62,100.00
1,F,homemaker,104.52,20,100.00
1,F,homemaker,169.74,33,100.00
1,M,child,0.00,7,100.00
1,M,service provider,7073.57,58,101.41
1,M,child,0.00,9,100.00
1,F,fisher,1639.34,30,99.99
1,F,civil servant,5576.79,44,101.20
1,F,farmer,2618.09,49,100.50
1,M,farmer,3303.16,62,100.72
1,F,farmer,1610.48,28,99.97
1,F,farmer,2427.77,49,100.42
1,F,child,0.00,11,100.00
1,M,craftsman,2778.66,27,100.56
1,M,child,0.00,7,100.00
1,M,craftsman,3271.37,32,100.71
1,M,homemaker,131.93,27,100.00
1,M,unemployed,274.61,62,90.00
1,F,child,0.00,3,100.00
1,M,farmer,1468.96,25,99.85
1,M,homemaker,146.91,29,100.00
1,M,fisher,3200.20,62,100.69
1,M,civil servant,6804.97,56,101.37
1,M,child,0.00,0,100.00
1,F,child,0.00,0,100.00
1,M,child,0.00,0,100.00
1,F,child,0.00,0,100.00
1,F,child,0.00,0,100.00
1,M,child,0.00,0,100.00
2,F,civil servant,5370.70,42,101.79
2,M,child,0.00,3,100.00
2,M,unemployed,136.90,27,85.00
2,M,farmer,1332.27,38,99.91
2,F,child,0.00,3,100.00
2,F,civil servant,5180.21,43,101.79
2,F,child,0.00,10,100.00
2,M,homemaker,156.31,32,100.00
2,M,child,0.00,5,100.00
2,M,fisher,1514.08,26,99.87
2,M,child,0.00,15,100.00
2,F,fisher,1384.56,23,99.68
2,M,homemaker,222.43,51,100.00
2,M,farmer,905.51,26,99.17
2,F,craftsman,4976.78,50,101.71
2,F,service provider,6853.56,56,102.14
2,M,civil servant,2550.42,18,100.55
2,F,child,0.00,7,100.00
2,F,child,0.00,3,100.00
2,M,civil servant,4854.48,37,101.68
2,F,retired,285.14,66,100.00
2,F,unemployed,122.59,24,85.00
2,M,craftsman,4554.64,44,101.60
2,M,homemaker,229.29,52,100.00
2,F,service provider,5780.49,44,101.91
2,M,service provider,6330.08,51,102.02
2,M,farmer,2136.39,63,100.70
2,M,child,0.00,14,100.00
2,F,child,0.00,3,100.00
2,F,child,0.00,11,100.00
2,F,child,0.00,10,100.00
2,F,civil servant,5767.35,45,101.92
2,F,farmer,1264.92,38,99.84
2,X,child,0.00,16,100.00
2,M,fisher,2385.27,47,100.68
2,F,homemaker,239.64,51,100.00
2,F,child,0.00,12,100.00
2,F,craftsman,4095.03,41,101.48
2,F,farmer,1740.94,50,100.37
2,F,child,0.00,9,100.00
2,F,service provider,6956.74,55,102.15
2,M,farmer,2010.14,64,100.65
2,M,child,0.00,9,100.00
2,M,child,0.00,3,100.00
2,M,craftsman,2543.98,22,100.75
2,M,craftsman,4538.35,46,101.59
2,M,unemployed,275.37,64,85.00
2,M,farmer,995.48,27,99.35
2,F,unemployed,221.81,48,85.00
2,M,child,0.00,6,100.00
2,M,craftsman,4447.22,46,101.56
2,M,farmer,1425.04,42,100.06
2,M,child,0.00,8,100.00
2,F,homemaker,233.79,52,100.00
2,F,craftsman,5650.96,57,101.89
2,F,homemaker,192.12,41,100.00
2,M,child,0.00,9,100.00
2,F,retired,380.24,65,100.65
2,M,fisher,2651.98,52,100.86
2,M,civil servant,3149.83,24,101.09
2,X,homemaker,141.88,29,100.00
2,F,farmer,965.14,26,99.25
2,F,farmer,1154.55,34,99.66
2,F,fisher,1387.14,24,99.75
2,F,service provider,6681.70,57,102.14
2,F,homemaker,259.01,55,100.00
2,M,child,0.00,8,100.00
2,M,homemaker,280.60,64,100.00
2,M,homemaker,198.59,43,100.00
2,M,unemployed,246.91,55,85.00
2,M,civil servant,5659.14,47,101.89
2,F,homemaker,151.23,30,100.00
2,F,service provider,6311.33,49,102.02
2,M,fisher,3311.22,64,101.16
2,F,fisher,1197.55,19,99.44
2,M,craftsman,5505.46,54,101.84
2,F,farmer,1237.81,36,99.80
2,M,homemaker,154.59,33,100.00
2,M,fisher,1656.25,30,100.10
2,M,service provider,6227.57,49,102.01
2,F,service provider,2659.45,19,100.85
2,M,farmer,1812.23,57,100.48
2,F,homemaker,246.83,55,100.00
2,F,child,0.00,7,100.00
2,M,service provider,7226.84,59,102.21
2,M,child,0.00,17,100.00
2,X,civil servant,4345.09,32,101.52
2,F,fisher,2121.06,41,100.48
2,M,farmer,973.16,26,99.29
2,M,child,0.00,3,100.00
2,M,unemployed,270.78,57,85.00
2,F,child,0.00,13,100.00
2,F,child,0.00,15,100.00
2,M,homemaker,252.14,53,100.00
2,M,service provider,3139.03,24,101.10
2,M,homemaker,265.46,59,100.00
2,X,homemaker,211.49,47,100.00
2,F,civil servant,2815.02,19,100.89
2,X,child,0.00,2,100.00
2,F,fisher,3189.50,63,101.12
2,M,child,0.00,7,100.00
2,F,unemployed,221.58,48,85.00
2,F,civil servant,4077.78,33,101.46
2,F,craftsman,4946.37,51,101.70
2,M,civil servant,5788.26,46,101.90
2,F,craftsman,4286.46,43,101.52
2,M,homemaker,159.33,33,100.00
2,M,homemaker,240.46,53,100.00
2,M,child,0.00,8,100.00
2,F,child,0.00,16,100.00
2,F,civil servant,5806.26,46,101.92
2,M,fisher,1243.18,21,99.51
2,F,unemployed,187.34,39,85.00
2,M,craftsman,3270.64,32,101.16
2,F,unemployed,176.72,36,85.00
2,F,fisher,1664.61,29,100.06
2,M,farmer,1633.60,50,100.30
2,F,farmer,810.91,23,98.82
2,F,farmer,1569.28,47,100.21
2,M,craftsman,2139.25,19,100.53
2,F,craftsman,2171.31,18,100.38
2,F,child,0.00,9,100.00
2,F,child,0.00,14,100.00
2,F,child,0.00,9,100.00
2,M,farmer,1294.44,36,99.84
2,M,homemaker,243.59,51,100.00
2,M,child,0.00,14,100.00
2,F,child,0.00,16,100.00
2,F,farmer,1098.51,33,99.57
2,F,unemployed,227.82,49,85.00
2,M,retired,302.47,65,100.00
2,M,homemaker,173.66,36,100.00
2,F,fisher,1149.43,20,99.37
2,F,child,0.00,8,100.00
2,M,child,0.00,14,100.00
2,F,child,0.00,16,100.00
2,M,child,0.00,13,100.00
2,F,child,0.00,2,100.00
2,F,civil servant,4639.88,36,101.62
2,M,craftsman,2140.10,19,100.51
2,M,retired,404.65,65,100.73
2,F,fisher,1913.49,37,100.33
2,M,farmer,1664.21,47,100.31
2,F,child,0.00,10,100.00
2,M,service provider,7258.34,58,102.18
2,M,service provider,4115.62,33,101.49
2,F,farmer,2005.20,58,100.61
2,F,unemployed,189.72,39,85.00
2,M,fisher,1767.57,32,100.16
2,M,civil servant,4033.12,30,101.44
2,X,child,0.00,13,100.00
2,F,child,0.00,5,100.00
2,M,homemaker,279.94,63,100.00
2,F,civil servant,4491.42,33,101.54
2,M,homemaker,239.17,55,100.00
2,M,service provider,3577.45,28,101.28
2,M,child,0.00,6,100.00
2,F,homemaker,188.00,42,100.00
2,M,child,0.00,5,100.00
2,M,child,0.00,11,100.00
2,M,fisher,2114.54,38,100.45
2,F,fisher,1191.09,21,99.45
2,M,retired,294.37,66,100.00
2,F,child,0.00,9,100.00
2,F,service provider,6612.63,51,102.08
2,M,civil servant,5052.10,41,101.74
2,M,homemaker,235.23,53,100.00
2,F,child,0.00,16,100.00
2,M,craftsman,3577.72,35,101.27
2,M,civil servant,4185.83,31,101.45
2,F,craftsman,3255.74,30,101.12
2,F,civil servant,7161.70,57,102.18
2,M,retired,290.00,66,100.00
2,F,unemployed,103.14,21,85.00
2,F,craftsman,4154.85,42,101.49
2,M,homemaker,196.24,41,100.00
2,M,civil servant,6254.53,50,101.99
2,M,farmer,2005.04,63,100.62
2,M,child,0.00,15,100.00
2,M,child,0.00,15,100.00
2,F,fisher,2257.60,44,100.62
2,F,child,0.00,12,100.00
2,X,child,0.00,13,100.00
2,M,child,0.00,6,100.00
2,M,child,0.00,2,100.00
2,M,fisher,1710.90,31,100.11
2,F,craftsman,4060.12,40,101.43
2,M,craftsman,2295.77,20,100.60
2,M,child,0.00,17,100.00
2,M,farmer,1657.54,47,100.28
2,M,civil servant,5696.73,47,101.92
2,M,farmer,1074.88,31,99.52
2,M,homemaker,206.84,46,100.00
2,F,homemaker,268.95,62,100.00
2,M,homemaker,233.08,53,100.00
2,F,unemployed,198.63,42,85.00
2,F,farmer,1540.90,44,100.17
2,M,craftsman,6232.62,62,102.02
2,X,service provider,3663.96,29,101.32
2,F,farmer,1322.05,37,99.92
2,X,craftsman,4387.30,44,101.56
2,F,fisher,3018.79,61,101.03
2,F,farmer,1785.17,55,100.46
2,M,child,0.00,6,100.00
2,F,child,0.00,12,100.00
2,M,fisher,1225.82,21,99.46
2,M,fisher,2623.90,50,100.79
2,M,farmer,1331.52,38,99.90
2,M,civil servant,2764.76,20,100.89
2,X,child,0.00,10,100.00
2,M,fisher,2548.89,46,100.73
2,F,homemaker,205.93,47,100.00
2,M,farmer,2058.60,63,100.67
2,M,farmer,1181.30,34,99.70
2,F,service provider,4509.23,34,101.55
2,X,child,0.00,7,100.00
2,F,child,0.00,4,100.00
2,F,farmer,1038.68,30,99.44
2,M,homemaker,111.41,22,100.00
2,M,homemaker,96.40,18,100.00
2,X,child,0.00,7,100.00
2,F,craftsman,5987.03,64,101.99
2,F,service provider,7113.81,56,102.18
2,F,craftsman,4202.15,39,101.47
2,M,craftsman,5976.37,63,102.00
2,F,retired,292.84,66,100.00
2,F,unemployed,210.25,45,85.00
2,F,farmer,743.13,19,98.52
2,M,child,0.00,4,100.00
2,X,service provider,6369.89,51,102.04
2,M,unemployed,149.44,32,85.00
2,M,farmer,1538.89,44,100.17
2,F,farmer,1917.97,61,100.55
2,F,child,0.00,13,100.00
2,M,fisher,2050.50,40,100.43
2,M,craftsman,4549.56,43,101.59
2,F,homemaker,156.63,33,100.00
2,M,child,0.00,7,100.00
2,F,civil servant,3158.40,24,101.10
2,F,craftsman,2661.99,23,100.81
2,M,service provider,5827.03,45,101.92
2,F,homemaker,253.82,57,100.00
2,F,craftsman,2441.85,23,100.74
2,F,homemaker,215.12,47,100.00
2,M,homemaker,100.16,20,100.00
2,F,homemaker,285.47,63,100.00
2,M,farmer,1858.85,54,100.50
2,M,craftsman,3785.55,37,101.34
2,F,service provider,3872.61,31,101.38
2,M,farmer,838.29,22,98.90
2,M,service provider,3064.04,23,101.04
2,F,retired,330.60,65,100.35
2,M,service provider,3612.05,28,101.30
2,M,homemaker,162.15,35,100.00
2,X,retired,282.82,66,100.00
2,X,unemployed,205.61,44,85.00
2,M,civil servant,4616.63,37,101.61
2,M,farmer,984.48,28,99.35
2,M,child,0.00,14,100.00
2,F,unemployed,123.21,25,85.00
2,F,farmer,1715.81,51,100.37
2,F,homemaker,186.53,42,100.00
2,M,farmer,1668.57,51,100.32
2,M,child,0.00,15,100.00
2,F,unemployed,167.81,37,85.00
2,F,homemaker,271.14,62,100.00
2,F,farmer,1107.08,30,99.58
2,X,service provider,5878.59,47,101.92
2,F,child,0.00,9,100.00
2,M,retired,416.24,65,100.75
2,F,fisher,2258.99,41,100.58
2,M,child,0.00,17,100.00
2,F,child,0.00,12,100.00
2,F,farmer,1315.86,37,99.88
2,M,farmer,1342.02,37,99.95
2,M,child,0.00,8,100.00
2,M,retired,292.36,66,100.00
2,F,craftsman,6043.09,61,101.96
2,M,civil servant,4059.25,31,101.45
2,F,child,0.00,9,100.00
2,F,service provider,7168.17,56,102.17
2,M,farmer,1188.13,34,99.74
2,F,civil servant,5914.05,48,101.96
2,M,fisher,1845.46,35,100.26
2,F,homemaker,97.75,19,100.00
2,F,unemployed,246.75,56,85.00
2,F,retired,304.07,65,100.00
2,M,child,0.00,17,100.00
2,M,fisher,2057.93,37,100.43
2,M,farmer,902.18,26,99.11
2,M,homemaker,288.47,61,100.00
2,F,service provider,4525.93,35,101.57
2,F,homemaker,273.62,59,100.00
2,M,farmer,2017.83,58,100.59
2,F,farmer,767.24,19,98.59
2,F,homemaker,231.65,53,100.00
2,M,craftsman,3057.23,28,101.02
2,M,civil servant,7391.28,62,102.25
2,M,unemployed,170.90,35,85.00
2,F,service provider,7051.73,55,102.15
2,F,homemaker,99.09,20,100.00
2,F,homemaker,113.17,21,100.00
2,F,civil servant,4934.75,40,101.72
2,F,retired,305.02,66,100.00
2,M,craftsman,3414.32,33,101.22
2,M,child,0.00,11,100.00
2,M,unemployed,180.06,37,85.00
2,F,homemaker,124.33,24,100.00
2,F,homemaker,168.57,37,100.00
2,F,service provider,4784.03,37,101.67
2,F,homemaker,153.56,31,100.00
2,M,service provider,3117.52,22,101.07
2,M,child,0.00,14,100.00
2,M,farmer,1649.49,47,100.28
2,F,civil servant,4730.48,39,101.68
2,F,child,0.00,17,100.00
2,M,civil servant,6562.97,52,102.09
2,F,child,0.00,4,100.00
2,M,homemaker,238.99,50,100.00
2,F,farmer,1595.15,47,100.26
2,F,civil servant,6699.86,54,102.10
2,X,fisher,1480.10,27,99.89
2,F,unemployed,217.57,45,85.00
2,F,fisher,2969.51,55,100.97
2,M,retired,340.02,65,100.35
2,F,farmer,1164.63,34,99.69
2,M,child,0.00,4,100.00
2,F,fisher,1858.24,34,100.29
2,F,civil servant,4866.50,40,101.68
2,F,craftsman,5589.04,58,101.88
2,F,homemaker,254.94,58,100.00
2,M,unemployed,145.42,30,85.00
2,F,homemaker,161.37,36,100.00
2,M,homemaker,155.43,31,100.00
2,F,fisher,2450.07,48,100.72
2,F,fisher,1516.28,28,99.90
2,M,farmer,1525.61,44,100.18
2,F,child,0.00,12,100.00
2,M,farmer,1173.74,32,99.68
2,M,civil servant,8064.25,64,102.34
2,F,service provider,3222.21,24,101.12
2,M,farmer,1509.25,47,100.19
2,M,farmer,1505.15,44,100.14
2,M,unemployed,268.69,57,85.00
2,M,craftsman,5806.14,57,101.91
2,F,farmer,1957.10,57,100.56
2,X,homemaker,133.00,26,100.00
2,M,homemaker,116.99,22,100.00
2,F,civil servant,5901.89,48,101.94
2,M,civil servant,6599.99,51,102.08
2,X,civil servant,7035.75,58,102.17
2,F,child,0.00,4,100.00
2,F,child,0.00,6,100.00
2,M,farmer,1403.77,43,100.06
2,X,craftsman,5898.80,61,101.95
2,M,retired,286.41,66,100.00
2,X,fisher,2738.61,50,100.85
2,M,unemployed,149.21,30,85.00
2,M,child,0.00,8,100.00
2,M,farmer,1528.19,43,100.13
2,F,fisher,3047.62,58,101.01
2,M,craftsman,3088.12,30,101.08
2,F,homemaker,226.07,47,100.00
2,F,farmer,2022.26,60,100.61
2,M,child,0.00,4,100.00
2,F,farmer,1846.30,53,100.49
2,M,unemployed,110.85,21,85.00
2,F,homemaker,124.74,26,100.00
2,M,child,0.00,11,100.00
2,F,craftsman,3770.30,36,101.35
2,F,fisher,1982.41,38,100.38
2,F,civil servant,6419.69,53,102.07
2,F,child,0.00,13,100.00
2,F,child,0.00,7,100.00
2,M,farmer,1958.33,58,100.56
2,M,unemployed,187.76,42,85.00
2,F,child,0.00,17,100.00
2,M,homemaker,281.26,61,100.00
2,M,child,0.00,11,100.00
2,F,unemployed,155.89,31,85.00
2,F,unemployed,98.92,18,90.00
2,M,unemployed,104.65,18,90.00
2,M,child,0.00,2,100.00
2,M,homemaker,233.90,54,100.00
2,M,fisher,3132.74,60,101.08
2,M,fisher,2532.15,46,100.73
2,M,child,0.00,12,100.00
2,M,homemaker,151.69,30,100.00
2,F,farmer,859.30,24,99.02
2,F,craftsman,4124.68,40,101.44
2,F,farmer,1525.52,43,100.15
2,F,craftsman,2989.05,29,101.01
2,M,homemaker,97.38,18,100.00
2,F,fisher,3049.63,56,101.02
2,M,child,0.00,14,100.00
2,M,service provider,3495.31,27,101.23
2,M,unemployed,163.50,33,85.00
2,F,child,0.00,17,100.00
2,F,civil servant,4760.49,39,101.68
2,M,fisher,2139.87,39,100.46
2,M,retired,308.03,66,100.00
2,M,service provider,2928.41,21,100.95
2,M,retired,331.21,65,100.34
2,F,civil servant,5389.85,44,101.84
2,F,fisher,1100.08,19,99.29
2,M,service provider,4734.47,38,101.67
2,M,civil servant,5530.42,46,101.89
2,F,fisher,2490.52,50,100.76
2,F,child,0.00,5,100.00
2,M,craftsman,4140.83,41,101.45
2,F,homemaker,165.19,34,100.00
2,F,fisher,3245.26,60,101.10
2,F,homemaker,107.66,20,100.00
2,M,fisher,2761.68,53,100.87
2,M,service provider,5125.17,41,101.75
2,M,unemployed,120.73,24,85.00
2,M,craftsman,4196.36,43,101.49
2,M,unemployed,194.67,42,85.00
2,F,homemaker,219.59,46,100.00
2,M,craftsman,4898.87,48,101.67
2,M,farmer,1521.70,44,100.19
2,F,unemployed,245.19,56,85.00
2,M,craftsman,4098.72,42,101.47
2,F,civil servant,7587.25,60,102.23
2,F,unemployed,199.25,44,85.00
2,M,fisher,1267.81,22,99.56
2,F,service provider,4131.50,30,101.45
2,M,service provider,4752.95,39,101.68
2,F,homemaker,216.81,49,100.00
2,F,child,0.00,7,100.00
2,M,unemployed,106.41,21,85.00
2,M,unemployed,234.01,50,85.00
2,M,child,0.00,13,100.00
2,F,child,0.00,10,100.00
2,F,farmer,1285.18,37,99.88
2,M,retired,303.56,65,100.00
2,M,fisher,1874.25,36,100.28
2,F,unemployed,278.03,61,85.00
2,M,unemployed,252.65,55,85.00
2,F,craftsman,2001.51,18,100.30
2,F,farmer,1911.44,55,100.52
