year,sex,profession,income,net_worth
1,F,homemaker,113.78,9561.55
1,F,civil servant,5011.68,12229.72
1,F,retired,287.86,9735.63
1,M,craftsman,3506.14,11476.95
1,M,child,0.00,10000.00
1,M,unemployed,181.64,9629.41
1,F,homemaker,126.36,9574.13
1,F,homemaker,185.29,9633.06
1,F,service provider,4760.02,12103.89
1,F,homemaker,145.43,9593.20
1,M,service provider,3039.25,11243.51
1,M,child,0.00,10000.00
1,M,farmer,2350.29,10899.03
1,F,civil servant,4914.51,12181.14
1,F,child,0.00,10000.00
1,M,civil servant,6456.40,12952.08
1,F,child,0.00,10000.00
1,M,homemaker,237.98,9685.75
1,F,farmer,2453.12,10950.44
1,F,civil servant,6465.52,12956.64
1,X,fisher,1485.88,10466.82
1,F,unemployed,205.77,9653.54
1,F,fisher,2761.22,11104.49
1,M,fisher,3237.57,11342.67
1,F,farmer,1826.21,10636.99
1,M,child,0.00,10000.00
1,F,fisher,1870.63,10659.20
1,F,civil servant,4723.07,12085.42
1,F,craftsman,5593.83,12520.80
1,F,homemaker,260.06,9707.83
1,M,unemployed,153.21,9600.98
1,F,homemaker,170.08,9617.85
1,M,homemaker,157.87,9605.64
1,F,fisher,2415.00,10931.38
1,F,fisher,1445.59,10446.68
1,M,farmer,2332.45,10890.11
1,F,child,0.00,10000.00
1,M,farmer,1748.27,10598.02
1,M,civil servant,7753.74,13600.75
1,F,service provider,3140.09,11293.93
1,M,farmer,2450.21,10948.99
1,M,farmer,2238.03,10842.90
1,M,unemployed,250.27,9698.04
1,M,craftsman,5514.66,12481.21
1,F,farmer,2797.49,11122.63
1,X,homemaker,128.87,9576.64
1,M,homemaker,109.52,9557.29
1,F,civil servant,5674.07,12560.92
1,M,civil servant,6342.04,12894.90
1,X,civil servant,6802.70,13125.23
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,farmer,2240.73,10844.25
1,X,craftsman,5891.91,12669.84
1,M,retired,299.56,9747.33
1,X,fisher,2511.20,10979.48
1,M,unemployed,149.49,9597.26
1,M,child,0.00,10000.00
1,M,farmer,2123.00,10785.38
1,F,fisher,2808.39,11128.08
1,M,craftsman,3170.50,11309.13
1,F,homemaker,218.26,9666.03
1,F,farmer,2905.70,11176.73
1,M,child,0.00,10000.00
1,F,farmer,2787.75,11117.76
1,M,unemployed,107.87,9555.64
1,F,homemaker,123.31,9571.08
1,M,child,0.00,10000.00
1,F,craftsman,3784.92,11616.34
1,F,fisher,1930.14,10688.95
1,F,civil servant,6481.68,12964.72
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,farmer,2817.85,11132.81
1,M,unemployed,200.84,9648.61
1,F,child,0.00,10000.00
1,M,homemaker,269.22,9716.99
1,M,child,0.00,10000.00
1,F,unemployed,157.60,9605.37
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,homemaker,243.31,9691.08
1,M,fisher,3065.82,11256.79
1,M,fisher,2304.83,10876.30
1,M,child,0.00,10000.00
1,M,homemaker,144.93,9592.70
1,F,farmer,1387.91,10417.84
1,F,craftsman,3843.59,11645.68
1,F,farmer,2200.36,10824.06
1,F,craftsman,2935.39,11191.58
1,M,child,0.00,10000.00
1,F,fisher,2888.39,11168.08
1,M,child,0.00,10000.00
1,M,service provider,3392.45,11420.11
1,M,unemployed,162.06,9609.83
1,F,child,0.00,10000.00
1,F,civil servant,4910.80,12179.28
1,M,fisher,1934.58,10691.17
1,M,retired,299.30,9747.07
1,M,service provider,2717.65,11082.71
1,M,farmer,3164.12,11305.94
1,F,civil servant,5462.54,12455.15
1,F,fisher,1121.52,10284.64
1,M,service provider,4851.24,12149.50
1,M,civil servant,5859.98,12653.87
1,F,fisher,2531.25,10989.51
1,F,child,0.00,10000.00
1,M,craftsman,3916.40,11682.08
1,F,homemaker,156.80,9604.57
1,F,fisher,2983.85,11215.81
1,F,homemaker,106.66,9554.43
1,M,fisher,2584.48,11016.12
1,M,service provider,4940.08,12193.92
1,M,unemployed,125.90,9573.67
1,M,craftsman,4090.65,11769.21
1,M,unemployed,203.28,9651.05
1,F,homemaker,220.33,9668.10
1,M,craftsman,4519.38,11983.57
1,M,farmer,2382.12,10914.94
1,F,unemployed,248.25,9696.02
1,M,craftsman,4168.00,11807.88
1,F,civil servant,6785.41,13116.59
1,F,unemployed,209.48,9657.25
1,M,fisher,1233.00,10340.38
1,F,service provider,3901.92,11674.84
1,M,service provider,4874.41,12161.09
1,F,homemaker,219.72,9667.49
1,F,child,0.00,10000.00
1,M,unemployed,107.55,9555.32
1,M,unemployed,236.24,9684.01
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,F,farmer,2012.48,10730.12
1,M,homemaker,283.52,9731.29
1,M,fisher,1820.00,10633.88
1,F,unemployed,285.76,9733.53
1,M,unemployed,255.46,9703.23
1,F,child,0.00,10000.00
1,F,farmer,2752.81,11100.29
1,X,craftsman,3506.30,11477.03
1,F,unemployed,244.32,9692.09
1,F,unemployed,223.56,9671.33
1,F,unemployed,118.57,9566.34
1,F,child,0.00,10000.00
1,F,homemaker,279.37,9727.14
1,F,child,0.00,10000.00
1,F,fisher,3223.50,11335.63
1,F,service provider,6872.30,13160.03
1,F,fisher,2531.20,10989.48
1,F,unemployed,304.00,9751.77
1,M,fisher,3267.46,11357.61
1,M,unemployed,257.60,9705.37
1,M,service provider,3315.53,11381.65
1,F,craftsman,5036.38,12242.07
1,F,child,0.00,10000.00
1,F,unemployed,172.65,9620.42
1,F,homemaker,151.21,9598.98
1,M,craftsman,4533.04,11990.40
1,M,farmer,2269.65,10858.71
1,M,farmer,1945.47,10696.62
1,M,farmer,2895.93,11171.85
1,M,craftsman,6306.17,12876.97
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,F,farmer,2970.82,11209.29
1,F,farmer,1912.32,10680.04
1,M,homemaker,278.71,9726.48
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,homemaker,255.57,9703.34
1,M,service provider,7267.31,13357.54
1,M,homemaker,113.69,9561.46
1,F,farmer,1595.34,10521.55
1,F,child,0.00,10000.00
1,F,homemaker,299.70,9747.47
1,F,homemaker,104.52,9552.29
1,F,homemaker,169.74,9617.51
1,M,child,0.00,10000.00
1,M,service provider,7073.57,13260.67
1,M,child,0.00,10000.00
1,F,fisher,1639.34,10543.55
1,F,civil servant,5576.79,12512.28
1,F,farmer,2618.09,11032.93
1,M,farmer,3303.16,11375.46
1,F,farmer,1610.48,10529.12
1,F,farmer,2427.77,10937.77
1,F,child,0.00,10000.00
1,M,craftsman,2778.66,11113.21
1,M,child,0.00,10000.00
1,M,craftsman,3271.37,11359.57
1,M,homemaker,131.93,9579.70
1,M,unemployed,274.61,9722.38
1,F,child,0.00,10000.00
1,M,farmer,1468.96,10458.36
1,M,homemaker,146.91,9594.68
1,M,fisher,3200.20,11323.98
1,M,civil servant,6804.97,13126.37
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
2,F,civil servant,5370.70,14616.07
2,M,child,0.00,10000.00
2,M,unemployed,136.90,9202.02
2,M,farmer,1332.27,11102.82
2,F,child,0.00,10000.00
2,F,civil servant,5180.21,14717.83
2,F,child,0.00,10000.00
2,M,homemaker,156.31,9247.50
2,M,child,0.00,10000.00
2,M,fisher,1514.08,10916.34
2,M,child,0.00,10000.00
2,F,fisher,1384.56,10777.81
2,M,homemaker,222.43,9388.40
2,M,farmer,905.51,10665.83
2,F,craftsman,4976.78,14349.85
2,F,service provider,6853.56,16281.02
2,M,civil servant,2550.42,11018.53
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,civil servant,4854.48,14260.00
2,F,retired,285.14,9514.44
2,F,unemployed,122.59,9176.27
2,M,craftsman,4554.64,13979.91
2,M,homemaker,229.29,9412.77
2,F,service provider,5780.49,15167.66
2,M,service provider,6330.08,15590.74
2,M,farmer,2136.39,12086.86
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,5767.35,15211.66
2,F,farmer,1264.92,11064.59
2,X,child,0.00,10000.00
2,M,fisher,2385.27,11842.76
2,F,homemaker,239.64,9421.19
2,F,child,0.00,10000.00
2,F,craftsman,4095.03,13642.99
2,F,farmer,1740.94,11586.61
2,F,child,0.00,10000.00
2,F,service provider,6956.74,16301.24
2,M,farmer,2010.14,12074.03
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,craftsman,2543.98,11932.22
2,M,craftsman,4538.35,13934.65
2,M,unemployed,275.37,9497.66
2,M,farmer,995.48,10725.51
2,F,unemployed,221.81,9377.23
2,M,child,0.00,10000.00
2,M,craftsman,4447.22,13860.08
2,M,farmer,1425.04,11274.97
2,M,child,0.00,10000.00
2,F,homemaker,233.79,9410.84
2,F,craftsman,5650.96,15053.10
2,F,homemaker,192.12,9323.67
2,M,child,0.00,10000.00
2,F,retired,380.24,12711.64
2,M,fisher,2651.98,12175.44
2,M,civil servant,3149.83,12612.67
2,X,homemaker,141.88,9221.81
2,F,farmer,965.14,10659.21
2,F,farmer,1154.55,10926.74
2,F,fisher,1387.14,10840.66
2,F,service provider,6681.70,16318.70
2,F,homemaker,259.01,9454.10
2,M,child,0.00,10000.00
2,M,homemaker,280.60,9503.85
2,M,homemaker,198.59,9335.11
2,M,unemployed,246.91,9437.89
2,M,civil servant,5659.14,15072.22
2,F,homemaker,151.23,9234.78
2,F,service provider,6311.33,15646.15
2,M,fisher,3311.22,12772.35
2,F,fisher,1197.55,10642.97
2,M,craftsman,5505.46,14828.34
2,F,farmer,1237.81,11024.58
2,M,homemaker,154.59,9248.68
2,M,fisher,1656.25,11136.72
2,M,service provider,6227.57,15597.30
2,F,service provider,2659.45,12134.73
2,M,farmer,1812.23,11792.47
2,F,homemaker,246.83,9444.45
2,F,child,0.00,10000.00
2,M,service provider,7226.84,16606.36
2,M,child,0.00,10000.00
2,X,civil servant,4345.09,13686.80
2,F,fisher,2121.06,11548.44
2,M,farmer,973.16,10686.82
2,M,child,0.00,10000.00
2,M,unemployed,270.78,9471.02
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,252.14,9427.68
2,M,service provider,3139.03,12636.49
2,M,homemaker,265.46,9457.77
2,X,homemaker,211.49,9375.65
2,F,civil servant,2815.02,12161.67
2,X,child,0.00,10000.00
2,F,fisher,3189.50,12681.66
2,M,child,0.00,10000.00
2,F,unemployed,221.58,9389.80
2,F,civil servant,4077.78,13566.14
2,F,craftsman,4946.37,14298.81
2,M,civil servant,5788.26,15087.56
2,F,craftsman,4286.46,13735.04
2,M,homemaker,159.33,9253.61
2,M,homemaker,240.46,9421.52
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,5806.26,15184.97
2,M,fisher,1243.18,10682.37
2,F,unemployed,187.34,9304.84
2,M,craftsman,3270.64,12777.79
2,F,unemployed,176.72,9285.00
2,F,fisher,1664.61,11083.59
2,M,farmer,1633.60,11539.76
2,F,farmer,810.91,10485.68
2,F,farmer,1569.28,11409.50
2,M,craftsman,2139.25,11635.31
2,F,craftsman,2171.31,10828.98
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,1294.44,11025.91
2,M,homemaker,243.59,9424.58
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1098.51,10862.67
2,F,unemployed,227.82,9385.61
2,M,retired,302.47,9531.30
2,M,homemaker,173.66,9275.36
2,F,fisher,1149.43,10614.35
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,4639.88,14022.23
2,M,craftsman,2140.10,11607.92
2,M,retired,404.65,13390.23
2,F,fisher,1913.49,11375.83
2,M,farmer,1664.21,11542.02
2,F,child,0.00,10000.00
2,M,service provider,7258.34,16420.74
2,M,service provider,4115.62,13671.92
2,F,farmer,2005.20,11954.22
2,F,unemployed,189.72,9312.52
2,M,fisher,1767.57,11176.58
2,M,civil servant,4033.12,13484.63
2,X,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,279.94,9494.23
2,F,civil servant,4491.42,13719.85
2,M,homemaker,239.17,9418.17
2,M,service provider,3577.45,13064.56
2,M,child,0.00,10000.00
2,F,homemaker,188.00,9329.35
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,fisher,2114.54,11492.49
2,F,fisher,1191.09,10653.89
2,M,retired,294.37,9519.31
2,F,child,0.00,10000.00
2,F,service provider,6612.63,15886.87
2,M,civil servant,5052.10,14493.20
2,M,homemaker,235.23,9402.80
2,F,child,0.00,10000.00
2,M,craftsman,3577.72,13041.10
2,M,civil servant,4185.83,13464.51
2,F,craftsman,3255.74,12650.78
2,F,civil servant,7161.70,16412.37
2,M,retired,290.00,9530.55
2,F,unemployed,103.14,9142.87
2,F,craftsman,4154.85,13674.72
2,M,homemaker,196.24,9330.24
2,M,civil servant,6254.53,15477.48
2,M,farmer,2005.04,11986.60
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,fisher,2257.60,11773.34
2,F,child,0.00,10000.00
2,X,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,fisher,1710.90,11127.50
2,F,craftsman,4060.12,13450.97
2,M,craftsman,2295.77,11705.13
2,M,child,0.00,10000.00
2,M,farmer,1657.54,11472.65
2,M,civil servant,5696.73,15267.82
2,M,farmer,1074.88,10837.80
2,M,homemaker,206.84,9359.13
2,F,homemaker,268.95,9489.08
2,M,homemaker,233.08,9414.89
2,F,unemployed,198.63,9332.63
2,F,farmer,1540.90,11355.50
2,M,craftsman,6232.62,15657.46
2,X,service provider,3663.96,13174.13
2,F,farmer,1322.05,11129.98
2,X,craftsman,4387.30,13872.52
2,F,fisher,3018.79,12478.53
2,F,farmer,1785.17,11768.29
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,fisher,1225.82,10652.14
2,M,fisher,2623.90,12008.00
2,M,farmer,1331.52,11089.64
2,M,civil servant,2764.76,12178.53
2,X,child,0.00,10000.00
2,M,fisher,2548.89,11886.11
2,F,homemaker,205.93,9363.73
2,M,farmer,2058.60,12078.00
2,M,farmer,1181.30,10951.55
2,F,service provider,4509.23,13774.48
2,X,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1038.68,10784.60
2,M,homemaker,111.41,9155.04
2,M,homemaker,96.40,9583.04
2,X,child,0.00,10000.00
2,F,craftsman,5987.03,15562.83
2,F,service provider,7113.81,16435.66
2,F,craftsman,4202.15,13540.13
2,M,craftsman,5976.37,15622.12
2,F,retired,292.84,9528.90
2,F,unemployed,210.25,9355.08
2,F,farmer,743.13,10378.57
2,M,child,0.00,10000.00
2,X,service provider,6369.89,15707.32
2,M,unemployed,149.44,9232.24
2,M,farmer,1538.89,11355.76
2,F,farmer,1917.97,11883.99
2,F,child,0.00,10000.00
2,M,fisher,2050.50,11496.09
2,M,craftsman,4549.56,13931.23
2,F,homemaker,156.63,9258.02
2,M,child,0.00,10000.00
2,F,civil servant,3158.40,12623.86
2,F,craftsman,2661.99,12026.31
2,M,service provider,5827.03,15169.60
2,F,homemaker,253.82,9447.72
2,F,craftsman,2441.85,11958.62
2,F,homemaker,215.12,9368.43
2,M,homemaker,100.16,9134.47
2,F,homemaker,285.47,9493.64
2,M,farmer,1858.85,11801.52
2,M,craftsman,3785.55,13175.69
2,F,service provider,3872.61,13323.13
2,M,farmer,838.29,10508.90
2,M,service provider,3064.04,12470.03
2,F,retired,330.60,11160.78
2,M,service provider,3612.05,13114.71
2,M,homemaker,162.15,9269.11
2,X,retired,282.82,9518.72
2,X,unemployed,205.61,9338.42
2,M,civil servant,4616.63,13982.70
2,M,farmer,984.48,10741.01
2,M,child,0.00,10000.00
2,F,unemployed,123.21,9187.21
2,F,farmer,1715.81,11606.75
2,F,homemaker,186.53,9325.20
2,M,farmer,1668.57,11540.89
2,M,child,0.00,10000.00
2,F,unemployed,167.81,9282.68
2,F,homemaker,271.14,9489.84
2,F,farmer,1107.08,10867.74
2,X,service provider,5878.59,15142.17
2,F,child,0.00,10000.00
2,M,retired,416.24,13598.35
2,F,fisher,2258.99,11688.36
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1315.86,11076.77
2,M,farmer,1342.02,11157.99
2,M,child,0.00,10000.00
2,M,retired,292.36,9525.26
2,F,craftsman,6043.09,15371.03
2,M,civil servant,4059.25,13522.86
2,F,child,0.00,10000.00
2,F,service provider,7168.17,16377.71
2,M,farmer,1188.13,11006.85
2,F,civil servant,5914.05,15408.54
2,M,fisher,1845.46,11290.09
2,F,homemaker,97.75,9133.04
2,F,unemployed,246.75,9434.76
2,F,retired,304.07,9540.46
2,M,child,0.00,10000.00
2,M,fisher,2057.93,11480.34
2,M,farmer,902.18,10608.28
2,M,homemaker,288.47,9491.55
2,F,service provider,4525.93,13851.17
2,F,homemaker,273.62,9470.32
2,M,farmer,2017.83,11874.43
2,F,farmer,767.24,10388.79
2,F,homemaker,231.65,9411.69
2,M,craftsman,3057.23,12422.34
2,M,civil servant,7391.28,16916.64
2,M,unemployed,170.90,9269.85
2,F,service provider,7051.73,16207.98
2,F,homemaker,99.09,9141.49
2,F,homemaker,113.17,9161.36
2,F,civil servant,4934.75,14440.42
2,F,retired,305.02,9527.29
2,M,craftsman,3414.32,12927.44
2,M,child,0.00,10000.00
2,M,unemployed,180.06,9296.11
2,F,homemaker,124.33,9185.10
2,F,homemaker,168.57,9288.27
2,F,service provider,4784.03,14239.23
2,F,homemaker,153.56,9233.40
2,M,service provider,3117.52,12545.59
2,M,child,0.00,10000.00
2,M,farmer,1649.49,11467.10
2,F,civil servant,4730.48,14289.70
2,F,child,0.00,10000.00
2,M,civil servant,6562.97,15976.89
2,F,child,0.00,10000.00
2,M,homemaker,238.99,9411.38
2,F,farmer,1595.15,11491.34
2,F,civil servant,6699.86,16049.90
2,X,fisher,1480.10,10950.20
2,F,unemployed,217.57,9357.75
2,F,fisher,2969.51,12332.57
2,M,retired,340.02,11169.33
2,F,farmer,1164.63,10962.63
2,M,child,0.00,10000.00
2,F,fisher,1858.24,11331.64
2,F,civil servant,4866.50,14261.99
2,F,craftsman,5589.04,15058.64
2,F,homemaker,254.94,9449.41
2,M,unemployed,145.42,9233.04
2,F,homemaker,161.37,9265.86
2,M,homemaker,155.43,9247.71
2,F,fisher,2450.07,11899.74
2,F,fisher,1516.28,10948.14
2,M,farmer,1525.61,11396.24
2,F,child,0.00,10000.00
2,M,farmer,1173.74,10928.21
2,M,civil servant,8064.25,17376.20
2,F,service provider,3222.21,12648.36
2,M,farmer,1509.25,11446.94
2,M,farmer,1505.15,11338.80
2,M,unemployed,268.69,9453.37
2,M,craftsman,5806.14,15127.61
2,F,farmer,1957.10,11844.50
2,X,homemaker,133.00,9196.28
2,M,homemaker,116.99,9160.92
2,F,civil servant,5901.89,15255.19
2,M,civil servant,6599.99,15938.22
2,X,civil servant,7035.75,16386.43
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,1403.77,11289.46
2,X,craftsman,5898.80,15362.56
2,M,retired,286.41,9520.38
2,X,fisher,2738.61,12092.11
2,M,unemployed,149.21,9233.11
2,M,child,0.00,10000.00
2,M,farmer,1528.19,11292.80
2,F,fisher,3047.62,12395.21
2,M,craftsman,3088.12,12596.52
2,F,homemaker,226.07,9378.74
2,F,farmer,2022.26,11931.19
2,M,child,0.00,10000.00
2,F,farmer,1846.30,11784.23
2,M,unemployed,110.85,9153.13
2,F,homemaker,124.74,9182.46
2,M,child,0.00,10000.00
2,F,craftsman,3770.30,13244.82
2,F,fisher,1982.41,11423.48
2,F,civil servant,6419.69,15917.89
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,1958.33,11855.30
2,M,unemployed,187.76,9323.01
2,F,child,0.00,10000.00
2,M,homemaker,281.26,9484.89
2,M,child,0.00,10000.00
2,F,unemployed,155.89,9247.90
2,F,unemployed,98.92,9585.56
2,M,unemployed,104.65,9591.29
2,M,child,0.00,10000.00
2,M,homemaker,233.90,9411.62
2,M,fisher,3132.74,12566.49
2,M,fisher,2532.15,11885.70
2,M,child,0.00,10000.00
2,M,homemaker,151.69,9231.03
2,F,farmer,859.30,10590.81
2,F,craftsman,4124.68,13451.34
2,F,farmer,1525.52,11330.15
2,F,craftsman,2989.05,12429.43
2,M,homemaker,97.38,9584.02
2,F,fisher,3049.63,12436.22
2,M,child,0.00,10000.00
2,M,service provider,3495.31,12911.09
2,M,unemployed,163.50,9259.97
2,F,child,0.00,10000.00
2,F,civil servant,4760.49,14302.85
2,M,fisher,2139.87,11504.43
2,M,retired,308.03,9541.74
2,M,service provider,2928.41,12290.24
2,M,retired,331.21,11123.80
2,F,civil servant,5389.85,14893.40
2,F,fisher,1100.08,10578.01
2,M,service provider,4734.47,14260.06
2,M,civil servant,5530.42,15162.41
2,F,fisher,2490.52,11978.09
2,F,child,0.00,10000.00
2,M,craftsman,4140.83,13495.82
2,F,homemaker,165.19,9256.40
2,F,fisher,3245.26,12581.76
2,F,homemaker,107.66,9148.73
2,M,fisher,2761.68,12140.29
2,M,service provider,5125.17,14499.83
2,M,unemployed,120.73,9181.04
2,M,craftsman,4196.36,13610.71
2,M,unemployed,194.67,9332.36
2,F,homemaker,219.59,9374.33
2,M,craftsman,4898.87,14176.33
2,M,farmer,1521.70,11419.12
2,F,unemployed,245.19,9427.85
2,M,craftsman,4098.72,13600.57
2,F,civil servant,7587.25,16653.54
2,F,unemployed,199.25,9343.14
2,M,fisher,1267.81,10717.61
2,F,service provider,4131.50,13483.92
2,M,service provider,4752.95,14280.89
2,F,homemaker,216.81,9370.94
2,F,child,0.00,10000.00
2,M,unemployed,106.41,9148.37
2,M,unemployed,234.01,9404.66
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1285.18,11116.04
2,M,retired,303.56,9521.49
2,M,fisher,1874.25,11314.33
2,F,unemployed,278.03,9498.20
2,M,unemployed,252.65,9442.52
2,F,craftsman,2001.51,10744.08
2,F,farmer,1911.44,11799.33
2,X,craftsman,3348.56,12894.64
2,F,unemployed,254.96,9433.69
2,F,unemployed,220.58,9378.55
2,F,unemployed,115.30,9168.28
2,F,child,0.00,10000.00
2,F,homemaker,279.20,9492.98
2,F,child,0.00,10000.00
2,F,fisher,3190.61,12674.26
2,F,service provider,7136.95,16471.83
2,F,fisher,2631.16,12048.39
2,F,retired,299.28,9537.69
2,M,fisher,3216.04,12708.96
2,M,unemployed,240.36,9432.37
2,M,service provider,3303.37,12776.66
2,F,craftsman,5045.52,14508.16
2,F,child,0.00,10000.00
2,F,unemployed,171.11,9278.17
2,F,homemaker,154.16,9239.78
2,M,craftsman,4397.73,13932.59
2,M,farmer,1501.52,11352.79
2,M,farmer,1329.03,11104.46
2,M,farmer,1794.65,11812.50
2,M,craftsman,6305.67,15773.13
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,farmer,1974.05,11939.64
2,F,farmer,1269.04,11057.89
2,M,homemaker,262.19,9475.31
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,241.59,9431.57
2,M,service provider,7297.31,16749.52
2,M,homemaker,103.31,9151.41
2,F,farmer,1039.87,10784.81
2,F,child,0.00,10000.00
2,F,homemaker,278.68,9512.79
2,F,homemaker,106.61,9145.54
2,F,homemaker,161.48,9265.63
2,M,child,0.00,10000.00
2,M,service provider,7342.03,16675.01
2,M,child,0.00,10000.00
2,F,fisher,1646.75,11110.25
2,F,civil servant,5666.11,15088.66
2,F,farmer,1624.72,11588.61
2,M,farmer,2160.72,12199.15
